origin,level,change3,change12,cost_26_mean3,cost_45_mean3,cost_47_mean3,fx3,cost_62_mean3
2008-04,-1.4098924379501634,-0.4048588526000192,0.6103782938017814,,0.0076719919003072805,0.002229662716932109,-4.189195836244943,0.04685308041594194
2008-05,-1.106094735942494,0.202429218923053,0.5068434570458691,,0.0018993403715459323,0.0014847834497935253,-3.850391510690833,0.0016406455706992062
2008-06,-1.106094735942494,0.202429218923053,0.608521147554556,-0.004689822807960078,0.004159630457729453,0.005162345067054079,-1.1015683764321327,-0.027846682368608988
2008-07,-1.4098924379501634,0.0,0.20304575503819966,0.005598035410574764,0.005267227730440638,0.006600875765393255,-3.6624664687667425,-0.023105057985241945
2008-08,-1.4098924379501634,-0.3037977020076694,0.8146684567818085,0.0029098487983312753,0.005261289233753945,0.0069637863437922816,-6.331853717297001,-0.0380171068793335
2008-09,-1.4098924379501634,-0.3037977020076694,0.9169702559852677,-0.0017850644955817088,0.004479350720680249,0.004362112414298143,-3.288810905648921,-0.05450793496334416
2008-10,-1.612938192988363,-0.20304575503819966,-0.101574411983546,-0.00048043138853625517,0.001861162475233454,0.0018106146274539843,0.7498344939998904,-0.14438644957696342
2008-11,-2.4292692569044565,-1.019376818954293,-1.2220111334775328,0.00653034281337751,-0.0022446773937814988,-0.0029144083652431854,5.208561928644087,-0.17138097760453816
2008-12,-2.8399474521697976,-1.4300550142196342,-1.7338527162273036,0.011225256107290483,-0.010164536854213738,-0.0121359239255557,3.626911106403898,-0.20253844982024116
2009-01,-3.2523191705560035,-1.6393809775676405,-2.2472855852058595,-0.0030745259040728724,-0.014800382105981372,-0.017801782715079224,6.3614511892996966,-0.1054096573695853
2009-02,-3.149066709137082,-0.7197974522326254,-1.840542754271535,-0.009411218312397343,-0.007593342777273193,-0.016117060866535898,9.175729527588159,-0.06037998567362882
2009-03,-3.459144476961906,-0.6191970247921086,-2.150620522096359,-0.004453268704661736,-0.00038248235215891196,-0.0068106796057353,12.229529131428585,0.014869636882774687
2009-04,-3.3556783528842726,-0.10335918232826913,-1.9457859149341092,0.012763401146763395,0.000775194147824898,-0.005376460643294815,4.211740884347156,0.05051702438942988
2009-05,-3.666398437159144,-0.5173317280220622,-2.5603037012166503,0.0014628839215362944,-0.004251265354190181,-0.0038625383907960518,-1.5168382200933763,0.076524747612428
2009-06,-3.562717764315113,-0.10357328735320692,-2.4566230283726194,-0.009204693107188305,-0.006570261021310901,-0.006952743373469812,-6.237868044902118,0.08692876576243158
2009-07,-3.459144476961906,-0.10346612407763356,-2.049252039011743,-0.023040671370405136,-0.0027211035463867717,-0.0027211035463867717,-2.5441175774434783,0.058417012250023014
2009-08,-3.666398437159144,0.0,-2.2565059992089807,-0.010060889468525663,-0.00234193000813517,-0.003122583334533265,-3.7037746289603755,0.0967015264526836
2009-09,-3.666398437159144,-0.10368067284403093,-2.2565059992089807,-0.012781993014912646,-0.000390548765630309,-0.0007815556530846498,-4.158119005891577,0.060310936080777054
2009-10,-3.562717764315113,-0.10357328735320692,-1.94977957132675,-0.01177443557271726,-0.001957335825740832,-0.002743499712171804,-4.610212450828037,0.05938141827985266
2009-11,-2.6343975339601955,1.0320009031989485,-0.205128277055739,-0.014465334814420971,-0.0015704779737732248,-0.0019665740423961964,0.1898379199802187,0.016536403674172934
2009-12,-2.326862693935431,1.339535743223713,0.5130847582343665,-0.001404899793489266,-0.0007824729727682703,-0.001568630345804382,0.6915871841912247,0.046515793601950094
2010-01,-2.4292692569044565,1.1334485074106566,0.823049913651547,0.0025951482075475354,0.0011757801726561823,0.001178551610769259,2.827606953493832,0.043749358648970116
2010-02,-2.8399474521697976,-0.2055499182096021,0.30911925696728426,0.01257593374590703,0.003133591428235327,0.0043112495948559966,1.1544806128542653,0.0125794850052842
2010-03,-3.3556783528842726,-1.0288156589488415,0.10346612407763356,0.01026911946438247,0.0007824729727682703,0.001959637233258723,0.5752578456617355,0.019509668371587335
2010-04,-3.459144476961906,-1.0298752200574497,-0.10346612407763356,0.009273598565132777,0.0007815556530846498,0.001564948101402545,-2.0769500457899763,0.027429381691529937
2010-05,-3.2523191705560035,-0.4123717183862059,0.41407926660314054,0.0033210594317972706,0.0019436401035974882,0.0015540043686037563,-3.1995576540681037,0.0029958949598378006
2010-06,-3.3556783528842726,0.0,0.20703941143084048,0.0026590267745874494,0.005041787023585265,0.005810722389557081,-1.2005875978275466,-0.05217619729647124
2010-07,-3.666398437159144,-0.20725396019723785,-0.20725396019723785,0.010541167430128414,0.006570261021310901,0.007334787350344207,0.9353146906648124,-0.060759052578259386
2010-08,-3.666398437159144,-0.41407926660314054,0.0,0.01452131422076762,0.00423652920164989,0.005382662135994032,-0.03160930920466898,0.010644217766457112
2010-09,-3.666398437159144,-0.3107200842748714,0.0,0.007827648868417919,0.0003846894060357542,0.0003838035350138824,-3.4041287414130057,0.05288088412340475
2010-10,-3.562717764315113,0.10368067284403093,0.0,-0.005077188525145584,-0.0003829217346244344,-0.0003820439768743948,-4.478152989388088,0.06636339078039437
2010-11,-3.77018671840115,-0.1037882812420059,-1.1357891844409544,-0.010059842337103258,-0.0003829217346244344,-0.0011461329343441424,-3.126822532620701,0.03851450836305551
2010-12,-3.9780870011844565,-0.3116885640253124,-1.6512243072490254,-0.008373782427985737,0.0022988596863534974,0.0026743218903331942,-0.6876493402101677,0.037115601637595454
2011-01,-3.77018671840115,-0.20746895408603683,-1.3409174614966934,-0.0007029420037845622,0.004566281452720607,0.005685186133533489,2.0636672611162847,0.026358958641246783
2011-02,-3.2523191705560035,0.5178675478451464,-0.4123717183862059,0.011132620815185379,0.009070854508294998,0.009060580474117508,-0.3144464050873683,0.0432185011881178
2011-03,-3.045920748470855,0.9321662527136017,0.3097576044134178,0.012810195233388845,0.010153069161569364,0.009009557462639725,-1.4761170032428943,0.0188304161462014
2011-04,-2.942881069081214,0.827305649319936,0.5162634078806922,0.009163548553944084,0.009684107531500766,0.008899304983459366,-3.1198930542369747,0.009479391196686096
2011-05,-2.7371196796131994,0.5151994909428042,0.5151994909428042,0.0013200494172127275,0.0073749320935453016,0.008820801360277445,-0.6483403916873678,-0.02572435151347315
2011-06,-2.942881069081214,0.10303967938964087,0.4127972838030587,0.0029892233274201128,0.007326302239591816,0.008050153410761022,0.43979601909858135,-0.016488074135862323
2011-07,-2.7371196796131994,0.2057613894680146,0.9292787575459447,0.0033223901051145535,0.003651004006398987,0.0036390463317828767,-0.43963338882455405,-0.006043734881066243
2011-08,-2.6343975339601955,0.10272214565300386,1.0320009031989485,-0.001004513719125863,0.0010923002674383397,0.000724637966539691,0.20562599776903154,-0.009814801805452689
2011-09,-2.5317807984289877,0.4111002706522262,1.1346176387301563,0.00032483334019261487,-0.0014524351229852073,-0.00036172910042904977,-0.4521546670782445,-0.03220764128315897
2011-10,-2.4292692569044565,0.30785042270874285,1.1334485074106566,-0.0020143575460228194,0.0,0.00036172910042904977,1.113807018320089,-0.07540050039433233
2011-11,-1.918281941677397,0.7161155922827984,1.8519047767237529,0.004619360559742156,0.00036330612134172213,0.0007230660825152668,2.061509505655378,-0.052867091979296475
2011-12,-1.8163970627671167,0.7153837356618711,2.16168993841734,0.005943427179886552,0.0018145571937253635,0.0025238988436312817,4.7468992748165775,-0.03407035977320246
2012-01,-2.1223636451626673,0.3069056117417892,1.6478230732384826,0.010605507838133176,0.0014492776453677674,0.0025211717524150266,3.8269568535025864,0.013792897960763995
2012-02,-1.8163970627671167,0.10188487891028042,1.4359221077888868,0.008298693556608616,0.004687295552192161,0.004305764928611566,2.7155300987479785,0.0308459550715036
2012-03,-1.612938192988363,0.2034588697787536,1.4329825554824918,0.009946414822448435,0.003957592810095001,0.0028612478971306032,-1.631913270526851,0.027847160067932936
2012-04,-1.8163970627671167,0.30596658239555063,1.1264840063140973,0.003266164527966404,0.004667101910697784,0.003568913464807958,-3.343540316854261,-0.004499288529945448
2012-05,-1.612938192988363,0.2034588697787536,1.1241814866248363,-0.0017314303340807344,0.0014290840038733894,0.0021322034322309356,-2.912923761649659,-0.032265937182243874
2012-06,-1.612938192988363,0.0,1.329942876092851,-0.005035058300565408,0.0010712382010318322,0.0017758877025958835,1.1159101561352132,-0.042921848481271375
2012-07,-1.8163970627671167,0.0,0.9207226168460827,0.004608174466331998,-0.0014290840038733894,-0.0010666675768901495,3.836152150459844,-0.028946068314272228
2012-08,-2.020270731751945,-0.4073325387635818,0.6141268022082507,0.006616212667459059,-0.002145930158282757,-0.0028459795793454035,2.528353182124097,-0.020176963272159416
2012-09,-2.020270731751945,-0.4073325387635818,0.5115100666770429,0.003614691636431825,-0.00035669701994815267,0.0,-1.1998078059296264,0.028612663536066247
2012-10,-2.224560894731972,-0.4081638319648553,0.20470836217248456,-0.0033403545182221516,0.001072386983925237,0.0014214662621524117,-3.613511541966898,0.018990544084853234
2012-11,-2.224560894731972,-0.2042901629800271,-0.30627895305457487,-0.007368600923246232,0.002145930158282757,0.0028459795793454035,-1.9694117024160718,0.012445105565191147
2012-12,-2.020270731751945,0.0,-0.20387366898482817,-0.004699250655465374,0.0007130127495832047,0.0007077143493591601,1.36947659798881,-0.0008938558856552703
2013-01,-2.020270731751945,0.2042901629800271,0.10209291341072246,-0.00037666306579508396,0.0,0.0003544214404434716,1.9421196243147079,0.007857525472574345
2013-02,-2.020270731751945,0.2042901629800271,-0.20387366898482817,0.0002981009972818592,0.003193212285604652,0.0010610088533737165,2.475324893953407,0.02170786846665873
2013-03,-1.8163970627671167,0.20387366898482817,-0.2034588697787536,0.0009621118410286905,0.0028368965559696,0.0003532945040145563,0.43665614904660316,-0.018708304848793784
2013-04,-1.71461588349705,0.30565484825489486,0.10178117927006669,-0.0026918028396863344,0.0035499093055528044,0.0007077143493591601,1.753258479735777,-0.033893715786714886
2013-05,-1.4098924379501634,0.6103782938017814,0.20304575503819966,0.003981760070612579,-0.0017702289790794505,-0.0021254057130922397,1.0777685400472363,-0.041666272025764485
2013-06,-1.511363781004817,0.3050332817622996,0.101574411983546,0.00265241301129412,-0.002480961302359752,-0.0028368965559696,1.6081335556645215,-0.02633558902489626
2013-07,-1.106094735942494,0.608521147554556,0.7103023268246227,0.0026524130112941108,-0.0021254057130922397,-0.0024836020519550437,0.38504218856306605,-0.01743718533360224
2013-08,-0.803217169726426,0.6066752682237374,1.217053562025519,-0.0036842793970303794,0.0,0.0007099754192750515,0.4209394309507394,-0.0002398101224700966
2013-09,-0.9040744652149064,0.6072893157899106,1.1161962665370384,-0.0023549323377118903,0.0007107323232803017,0.0007114908428773603,-0.2746244981247208,-0.00022084686480106086
2013-10,-1.0050335853501442,0.10106115059234977,1.2195273093818277,-0.004364988679908918,0.0003551767340127891,0.0014214662621524117,0.10087686119665758,0.011947607629744894
2013-11,-0.702461493696446,0.10075567602998003,1.522099401035526,-0.0016822109522994695,-0.0014229833065252013,-0.0024915581389019317,-1.127765939676013,-0.010043001024226506
2013-12,-1.2072581234269237,-0.3031836582120173,0.8130126083250211,-0.007031707242454087,0.0010632651227000522,0.0014184418567128414,4.198329995793461,0.0036505409632171157
2014-01,-0.803217169726426,0.20181641562371821,1.217053562025519,0.007434731269064456,0.0035311064672217305,0.004578342796717649,6.493350652461245,-0.0005734245414208416
2014-02,-0.40080213975388185,0.3016593539425641,1.619468591998063,0.01372110451476319,0.0010678065725124124,0.007419490200314331,6.874860334168104,0.0031109202395794475
2014-03,-0.40080213975388185,0.8064559836730418,1.4155949230132348,0.016072079835391873,-0.0014184418567128414,0.004568688634789098,1.9055903285268023,-0.008666786421034208
2014-04,-0.40080213975388185,0.40241502997254414,1.313813743743168,0.0036156976660703713,-0.00459777404411188,0.0,-0.4479984182407116,0.0024218002302178
2014-05,-0.5012541823544282,-0.10045204260054635,0.9086382555957352,-0.0046807319218254385,-0.0007114908428773603,-0.0003495892646947496,-0.12378492132899693,0.0141338513802897
2014-06,-0.20020026706730776,0.2006018726865741,1.3111635139375093,-0.004680731921825415,-0.0007114908428773603,-0.0006988122755092382,-0.010932347003575121,0.02271019819048033
2014-07,0.19980026626730563,0.6006024060211874,1.3058950022097995,-0.004013397698267714,0.0,0.0,0.20785858518541506,0.026015384954594545
2014-08,0.19980026626730563,0.7010544486217338,1.0030174359937316,-0.00033750413924677386,0.0010666675768901495,0.001047669799066379,0.02549765981726056,0.019454052779864266
2014-09,0.2995508979798479,0.49975116504715567,1.2036253631947544,0.0009985029932661528,0.0010666675768901495,0.0013961625995838982,1.36095918478758,0.008743017193414046
2014-10,0.2995508979798479,0.09975063171254228,1.3045844833299922,0.0033237075720745912,0.0,0.0,0.53407091648792,-0.01939290102332099
2014-11,0.0,-0.19980026626730563,0.702461493696446,0.0023252045788084382,-0.0024942215075570338,-0.002801136932126506,0.44697278114435995,-0.016531423224703207
2014-12,0.19980026626730563,-0.09975063171254228,1.4070583896942295,0.0019917044676139952,-0.004287304547469321,-0.0056200839558580755,-0.5407172252936717,-0.022992192987726295
2015-01,0.49875415110390736,0.19920325312405945,1.3019713208303334,-0.000333500111194443,-0.007928301674480664,-0.009580223002674396,0.130359230511517,-0.03415018211177193
2015-02,0.39920212695374535,0.39920212695374535,0.8000042667076273,-0.004020482564336056,-0.009799290328555088,-0.012539540553351122,1.1356588932335963,-0.03883647422045655
2015-03,0.39920212695374535,0.19940186068643972,0.8000042667076273,-0.004354316676699321,-0.008374735057892657,-0.01006908633013707,-0.209863665692124,-0.026609123972763566
2015-04,0.2995508979798479,-0.19920325312405945,0.7003530377337297,-0.005690323809212273,-0.001828492425557234,-0.0025293707634972407,-0.9270602450652293,0.0024551189362321444
2015-05,0.39920212695374535,0.0,0.9004563093081736,-0.0010048383628045328,0.0025683487914684258,0.003631117969294569,-1.6336334969771409,0.016054993544486546
2015-06,0.49875415110390736,0.09955202415016201,0.6989544181712151,0.002979272811809206,0.00439566809398458,0.005790952739623378,-0.7708568460043522,-0.006685565065945494
2015-07,0.19980026626730563,-0.09975063171254228,0.0,0.00297927281180925,0.001828492425557234,0.0028891477367224048,-0.2669837921265653,-0.03252465414216488
2015-08,0.2995508979798479,-0.09965122897389744,0.09975063171254228,0.0009792668117768858,-0.0007317968544787353,-0.0007230660825152668,-1.2909556921618761,-0.0677365226740309
2015-09,0.2995508979798479,-0.19920325312405945,0.0,-0.005014900705033925,-0.004764603752381784,-0.0061562495798357375,-1.3042784596201302,-0.04317909833159798
2015-10,0.5982071677547464,0.39840690148744073,0.29865626977489845,-0.0070290055236881905,-0.006258236465118176,-0.008374735057892657,-0.8237157701927696,-0.025082721170519424
2015-11,0.6975613736425241,0.3980104756626762,0.6975613736425241,-0.008369040829243413,-0.00554029374534674,-0.007318259548989718,0.044285345964938036,-0.026737348030126284
2015-12,0.6975613736425241,0.3980104756626762,0.4977611073752185,-0.006693153270254895,-0.004085473612325252,-0.005156640590710637,-0.0036981564694249236,-0.03472051946663749
2016-01,0.7968169649176874,0.19860979716294103,0.29806281381378,-0.0033430413190877217,-0.0033613730222086247,-0.004080926505225809,-0.20699349447379364,-0.04096734679760535
2016-02,0.5982071677547464,-0.09935420588777777,0.199005040801001,-0.005025696751522705,-0.0082960541450842,-0.006726685668125694,-0.28450572498566484,-0.0038930140969381335
2016-03,0.7968169649176874,0.09925559127516326,0.39761483796394204,-0.00906207301477247,-0.009091472639886375,-0.008267992455269399,-0.003698293238073594,0.019730307096794242
2016-04,0.8959741371471904,0.09915717222950304,0.5964232391673425,-0.012749055467914093,-0.007593342777273193,-0.006026529501438856,0.09246075699849414,0.030100052587312593
2016-05,0.5982071677547464,0.0,0.199005040801001,-0.00805886083559995,-0.0015308101914035532,-0.0018928689896145674,0.0184989918576957,0.011927260339314275
2016-06,0.5982071677547464,-0.19860979716294103,0.099453016650839,-0.004022484572350148,0.0019146137264174357,0.002275321690133225,-0.04809026264882105,0.0028210861175503865
2016-07,0.5982071677547464,-0.29776696939244407,0.39840690148744073,0.0009951716373039485,0.0022962203317282714,0.003403319410966018,0.03696037889503101,0.02071243276819749
2016-08,0.7968169649176874,0.19860979716294103,0.4972660669378395,0.002654375328554677,0.001912416796714389,0.0026470171242708083,0.02589284077423125,0.02657438604620103
2016-09,0.5982071677547464,0.0,0.29865626977489845,0.0043218792228785574,0.0,0.0003777148657230593,-0.0037002090622436368,0.016801324908863435
2016-10,0.39920212695374535,-0.199005040801001,-0.199005040801001,0.0026577053551716037,0.00038117023402654365,0.0,-0.14792355051141112,0.0014263939012654585
2016-11,0.5982071677547464,-0.19860979716294103,-0.09935420588777777,0.00033250077636317373,0.0022805106055724758,0.0022522608209601578,-0.06289424724981292,0.034751804332969684
2016-12,0.8959741371471904,0.29776696939244407,0.1984127635046663,0.002653080345962867,0.003040690032192354,0.0037537934241796598,0.025898588671680385,0.044267482051045214
2017-01,0.2995508979798479,-0.09965122897389744,-0.4972660669378395,0.005642637006882982,0.0037879195501047866,0.004484372565706292,0.03330188186407615,0.04241648068086098
2017-02,0.6975613736425241,0.09935420588777777,0.09935420588777777,0.009948045429065057,0.004514741702585627,0.00556495952405663,-0.003700893766275533,0.02311263606842484
2017-03,0.49875415110390736,-0.39721998604328307,-0.29806281381378,0.010608111651352455,0.005255364112891847,0.006652105461152876,-0.04440168799360165,0.012587283809437485
2017-04,0.5982071677547464,0.29865626977489845,-0.29776696939244407,0.009282728858139279,0.0033727100551950904,0.004424843736231902,-0.03700277563035168,0.0020740940070407277
2017-05,0.8959741371471904,0.1984127635046663,0.29776696939244407,0.004309986212399507,0.001863243159595444,0.002200228010450722,-0.7280323368125273,-0.01727012867638056
2017-06,0.8959741371471904,0.39721998604328307,0.29776696939244407,-0.001342684575566228,-0.0011191952316152627,-0.0014668157149403764,-1.7020416853585547,-0.01277265274974996
2017-07,0.5982071677547464,0.0,0.0,-0.00737299979191255,-0.0029962748561445096,-0.0036832787288615756,-2.8416227989094898,0.00944932523293899
2017-08,0.6975613736425241,-0.1984127635046663,-0.09925559127516326,-0.013099938707279525,-0.004866266473717277,-0.005156640590710637,-2.835835992334041,0.04253170351055028
2017-09,0.6975613736425241,-0.1984127635046663,0.09935420588777777,-0.01478089705190018,-0.0022497273249761918,-0.0025825622636087195,-1.7583287907543543,0.049666352884985145
2017-10,0.8959741371471904,0.29776696939244407,0.4967720101934451,-0.011417262724579255,0.0015015040403681585,0.0014781990226220287,-0.718410365612173,0.04413674633406887
2017-11,0.7968169649176874,0.09925559127516326,0.19860979716294103,-0.00402448659238843,0.0022548000295138,0.002219764029992355,-1.19216674603994,0.01766827358084318
2017-12,0.6975613736425241,0.0,-0.1984127635046663,-0.002008351413761562,0.0011267616362745276,0.0011092633642248255,-2.188440650352527,0.008077876920515278
2018-01,0.49875415110390736,-0.39721998604328307,0.19920325312405945,-0.0016738472880148826,0.0007482232846080331,0.0007366485502675602,-1.6550395174629855,0.016840990839927922
2018-02,-0.3004509020298722,-1.0972678669475595,-0.9980122756723964,-0.0013416765247685463,0.0022396500829149346,0.0014716727363722388,-1.2222656409641857,0.01754799700671376
2018-03,0.09995003330835331,-0.5976113403341708,-0.398804117795554,-0.001676853358774733,0.0011229656887016641,-0.00036934445145379396,-0.8534119242124141,0.006655156999173369
2018-04,0.09995003330835331,-0.398804117795554,-0.4982571344463931,-0.0016768533587747062,0.0011191952316152627,-0.0003681207810177038,-0.8536350684875985,-0.002891922947616088
2018-05,0.0,0.3004509020298722,-0.8959741371471904,-0.00167685335877472,0.0003718163612885424,0.0,-0.346347953276045,-0.0029525401702456358
2018-06,-0.20020026706730776,-0.30015030037566104,-1.0961744042144983,0.0003291707497462433,0.005191057820990015,0.00622386743102125,1.275452409973664,0.011990301996717653
2018-07,-0.10005003335835334,-0.20000006666670667,-0.6982572011130997,0.0069497127786534475,0.00590639299503426,0.007286264604166408,1.3592366433770808,-0.03195061691746363
2018-08,-0.10005003335835334,-0.10005003335835334,-0.7976114070008775,0.009924447444323081,0.006258236465118176,0.007262451394968987,1.8670229462243222,-0.040915989667247445
2018-09,0.0,0.20020026706730776,-0.6975613736425241,0.011918471336838878,0.0032949197441807243,0.003966154597204803,0.15196683034475578,-0.049970788562108424
2018-10,-0.10005003335835334,0.0,-0.9960241705055438,0.005965932203503444,0.002551497786844159,0.002513025724388681,-0.6577818793538974,-0.008768099182336009
2018-11,-0.3004509020298722,-0.20040086867151885,-1.0972678669475595,0.0013270236701268697,0.0036271667291778442,0.003927915474020753,-0.0929152215510678,-0.013684482321209224
2018-12,-0.3004509020298722,-0.3004509020298722,-0.9980122756723964,0.001989056327336699,0.002901723075776926,0.0032102976869869218,0.9725554698234367,-0.011528652572366127
2019-01,0.2995508979798479,0.39960093133820124,-0.19920325312405945,0.0026557232162256633,-0.0018205033418405847,-0.002152860013137451,0.863180444018715,-0.018265367506189456
2019-02,0.6975613736425241,0.9980122756723964,0.9980122756723964,-0.0013725231887983906,-0.0007222826950300151,-0.005007247231945715,-0.6567338582502638,0.012884782275471037
2019-03,0.49875415110390736,0.7992050531337795,0.398804117795554,-0.00603460384704501,0.0007215010031910533,-0.003568913464807958,-0.8091567406579157,0.02389303490257433
