origin,mode,month,innovation,prior_scale,z,persistent,level_q,slope_q,observation_r
2010-01,fixed,2009-12,-0.12798808204382522,0.11290904375250155,-1.1335503143962247,False,0.05,0.001,1.0
2010-01,robust,2008-01,0.17730396509205854,0.09873187232457227,1.7958128506789326,False,0.05,0.001,1.0
2010-01,robust,2008-02,0.1166750380186109,0.09873187232457227,1.1817363053245062,False,0.05,0.001,1.0
2010-01,robust,2008-03,-0.12412854373351413,0.09873187232457227,-1.2572287024543864,False,0.05,0.001,1.0
2010-01,robust,2008-04,-0.06808696743426798,0.09873187232457227,-0.6896148713805216,False,0.05,0.001,1.0
2010-01,robust,2008-05,-0.04200828215131361,0.09873187232457227,-0.42547843125282897,False,0.05,0.001,1.0
2010-01,robust,2008-06,-0.027554688999817167,0.09873187232457227,-0.27908605753199506,False,0.05,0.001,1.0
2010-01,robust,2008-07,0.07595309338581954,0.09873187232457227,0.7692864684681607,False,0.05,0.001,1.0
2010-01,robust,2008-08,-0.05056560542584282,0.09873187232457227,-0.5121507800400349,False,0.05,0.001,1.0
2010-01,robust,2008-09,-0.07930359729878544,0.09873187232457227,-0.8032218515828597,False,0.05,0.001,1.0
2010-01,robust,2008-10,-0.20664005999041055,0.09873187232457227,-2.0929417737678433,False,0.05,0.001,1.0
2010-01,robust,2008-11,-0.03214752149555916,0.09873187232457227,-0.3256042931088862,False,0.05,0.001,1.0
2010-01,robust,2008-12,-0.06826618373821923,0.09873187232457227,-0.6914300532435991,False,0.05,0.001,1.0
2010-01,robust,2009-01,-0.11180654868657172,0.05,-2.2361309737314343,False,0.05,0.001,1.0
2010-01,robust,2009-02,-0.12396497587083827,0.05,-2.479299517416765,False,0.05,0.001,1.0
2010-01,robust,2009-03,0.12157478171290978,0.062455903585791145,1.946569895444893,False,0.05,0.001,1.0
2010-01,robust,2009-04,0.07510480638946734,0.09079582247835667,0.8271835018331416,False,0.05,0.001,1.0
2010-01,robust,2009-05,0.044359049303315905,0.10615240829346195,0.41788076235334953,False,0.05,0.001,1.0
2010-01,robust,2009-06,0.026505100323621366,0.12150899410856725,0.21813282644689894,False,0.05,0.001,1.0
2010-01,robust,2009-07,-0.08774173345230331,0.11576555778990368,-0.7579260630483964,False,0.05,0.001,1.0
2010-01,robust,2009-08,0.04860141767258372,0.10348290996517368,0.46965646490749174,False,0.05,0.001,1.0
2010-01,robust,2009-09,0.08281653056051458,0.11576555778990368,0.7153814324534555,False,0.05,0.001,1.0
2010-01,robust,2009-10,0.1967100677265323,0.11810247371339522,1.6655880401277436,False,0.05,0.001,1.0
2010-01,robust,2009-11,0.02219094980748272,0.11891042546204192,0.18661904304233123,False,0.05,0.001,1.0
2010-01,robust,2009-12,-0.12798808204382522,0.11290904375250155,-1.1335503143962247,False,0.05,0.001,1.0
2010-01,news,2008-01,0.17730396509205854,0.09873187232457227,1.7958128506789326,False,0.05,0.001,1.0
2010-01,news,2008-02,0.1166750380186109,0.09873187232457227,1.1817363053245062,False,0.05,0.001,1.0
2010-01,news,2008-03,-0.12412854373351413,0.09873187232457227,-1.2572287024543864,False,0.05,0.001,1.0
2010-01,news,2008-04,-0.06808696743426798,0.09873187232457227,-0.6896148713805216,False,0.05,0.001,1.0
2010-01,news,2008-05,-0.04200828215131361,0.09873187232457227,-0.42547843125282897,False,0.05,0.001,1.0
2010-01,news,2008-06,-0.027554688999817167,0.09873187232457227,-0.27908605753199506,False,0.05,0.001,1.0
2010-01,news,2008-07,0.07595309338581954,0.09873187232457227,0.7692864684681607,False,0.05,0.001,1.0
2010-01,news,2008-08,-0.05056560542584282,0.09873187232457227,-0.5121507800400349,False,0.05,0.001,1.0
2010-01,news,2008-09,-0.07930359729878544,0.09873187232457227,-0.8032218515828597,False,0.05,0.001,1.0
2010-01,news,2008-10,-0.20664005999041055,0.09873187232457227,-2.0929417737678433,True,0.2,0.01,1.0
2010-01,news,2008-11,-0.021394821829487626,0.09873187232457227,-0.21669620281436625,False,0.05,0.001,1.0
2010-01,news,2008-12,-0.060835492254994676,0.09873187232457227,-0.6161687287262556,False,0.05,0.001,1.0
2010-01,news,2009-01,-0.1055518490167945,0.05,-2.1110369803358897,False,0.05,0.001,1.0
2010-01,news,2009-02,-0.11713980129295948,0.05,-2.3427960258591893,True,0.2,0.01,1.0
2010-01,news,2009-03,0.13547721117350942,0.06238560425395058,2.1716101461809645,False,0.05,0.001,1.0
2010-01,news,2009-04,0.07976578005101542,0.08152260474794495,0.9784498458757377,False,0.05,0.001,1.0
2010-01,news,2009-05,0.04455870980856155,0.09645629751367457,0.4619574974069939,False,0.05,0.001,1.0
2010-01,news,2009-06,0.02425308278246481,0.11138999027940416,0.2177312586313168,False,0.05,0.001,1.0
2010-01,news,2009-07,-0.09135330758972017,0.11127695725723645,-0.8209543991982166,False,0.05,0.001,1.0
2010-01,news,2009-08,0.04778513378838553,0.09823909965081988,0.4864166503788467,False,0.05,0.001,1.0
2010-01,news,2009-09,0.080255491992058,0.11127695725723645,0.7212229195531756,False,0.05,0.001,1.0
2010-01,news,2009-10,0.19175027745652656,0.11169882126578931,1.7166723451830652,False,0.05,0.001,1.0
2010-01,news,2009-11,0.01239397237101672,0.11366870535347996,0.10903592446553083,False,0.05,0.001,1.0
2010-01,news,2009-12,-0.13772735887717813,0.10372045098812077,-1.327870806240056,False,0.05,0.001,1.0
2010-02,fixed,2008-01,0.40406006040286163,0.12960393886268984,3.1176526265219997,False,0.05,0.001,1.0
2010-02,fixed,2008-02,-0.040007182218177006,0.12960393886268984,-0.3086880118710204,False,0.05,0.001,1.0
2010-02,fixed,2008-03,-0.20463429567609742,0.12960393886268984,-1.5789203435622372,False,0.05,0.001,1.0
2010-02,fixed,2008-04,-0.11373272364024509,0.12960393886268984,-0.8775406414209397,False,0.05,0.001,1.0
2010-02,fixed,2008-05,-0.06856402443756729,0.12960393886268984,-0.5290273199968722,False,0.05,0.001,1.0
2010-02,fixed,2008-06,-0.04298580774376343,0.12960393886268984,-0.33167053502367055,False,0.05,0.001,1.0
2010-02,fixed,2008-07,0.06720592639166996,0.12960393886268984,0.5185484868856644,False,0.05,0.001,1.0
2010-02,fixed,2008-08,-0.05519780641931263,0.12960393886268984,-0.425896056120582,False,0.05,0.001,1.0
2010-02,fixed,2008-09,-0.08133805325679157,0.12960393886268984,-0.6275893616394326,False,0.05,0.001,1.0
2010-02,fixed,2008-10,-0.20699130133111782,0.12960393886268984,-1.5971065628677905,False,0.05,0.001,1.0
2010-02,fixed,2008-11,-0.03138111330051188,0.12960393886268984,-0.24213086095908634,False,0.05,0.001,1.0
2010-02,fixed,2008-12,-0.06674331749583967,0.12960393886268984,-0.5149790822835372,False,0.05,0.001,1.0
2010-02,fixed,2009-01,0.13760356077317015,0.05,2.752071215463403,False,0.05,0.001,1.0
2010-02,fixed,2009-02,-0.21514976222133478,0.05,-4.302995244426695,False,0.05,0.001,1.0
2010-02,fixed,2009-03,0.06827032319270468,0.06104724874484422,1.1183194099057656,False,0.05,0.001,1.0
2010-02,fixed,2009-04,0.04356386934371679,0.08678386827175445,0.5019811885695296,False,0.05,0.001,1.0
2010-02,fixed,2009-05,0.025451298832990348,0.11660396437901092,0.21827129950970742,False,0.05,0.001,1.0
2010-02,fixed,2009-06,0.015038492744105014,0.1048893775081237,0.14337479258030947,False,0.05,0.001,1.0
2010-02,fixed,2009-07,-0.09473746437711501,0.10317711585940943,-0.9182022930957442,False,0.05,0.001,1.0
2010-02,fixed,2009-08,0.04436163219312336,0.10146485421069515,0.4372118063758802,False,0.05,0.001,1.0
2010-02,fixed,2009-09,0.0803289174174052,0.10317711585940943,0.7785536235269698,False,0.05,0.001,1.0
2010-02,fixed,2009-10,0.19537547222142432,0.10930548771235812,1.787426014104277,False,0.05,0.001,1.0
2010-02,fixed,2009-11,0.021642003921236705,0.11660396437901092,0.18560264255588493,False,0.05,0.001,1.0
2010-02,fixed,2009-12,-0.1279845619151792,0.11111343126833341,-1.151837005250093,False,0.05,0.001,1.0
2010-02,fixed,2010-01,-0.5974033165500588,0.11660396437901092,-5.1233533930995,False,0.05,0.001,1.0
2010-02,robust,2008-01,0.40406006040286163,0.12960393886268984,3.1176526265219997,False,0.05,0.001,1.5551612639455235
2010-02,robust,2008-02,-0.0010384341298123045,0.12960393886268984,-0.008012365510839017,False,0.05,0.001,1.0
2010-02,robust,2008-03,-0.18493965266209766,0.12960393886268984,-1.4269601239360001,False,0.05,0.001,1.0
2010-02,robust,2008-04,-0.10055625177796054,0.12960393886268984,-0.7758734237583308,False,0.05,0.001,1.0
2010-02,robust,2008-05,-0.060823504552007246,0.12960393886268984,-0.46930290148393794,False,0.05,0.001,1.0
2010-02,robust,2008-06,-0.03869770832185082,0.12960393886268984,-0.2985843536966071,False,0.05,0.001,1.0
2010-02,robust,2008-07,0.06940212631432965,0.12960393886268984,0.5354939589286589,False,0.05,0.001,1.0
2010-02,robust,2008-08,-0.05426770050771909,0.12960393886268984,-0.4187195310878131,False,0.05,0.001,1.0
2010-02,robust,2008-09,-0.08116519568242928,0.12960393886268984,-0.6262556245950252,False,0.05,0.001,1.0
2010-02,robust,2008-10,-0.20728269950150813,0.12960393886268984,-1.5993549372069302,False,0.05,0.001,1.0
2010-02,robust,2008-11,-0.03195778465062468,0.12960393886268984,-0.24658035034323048,False,0.05,0.001,1.0
2010-02,robust,2008-12,-0.0674958045867167,0.12960393886268984,-0.5207851333764307,False,0.05,0.001,1.0
2010-02,robust,2009-01,0.13674601606781966,0.05085204368149407,2.6890957799909208,False,0.05,0.001,1.1569977782343968
2010-02,robust,2009-02,-0.21156546043508742,0.06862740611325997,-3.0828130103872513,False,0.05,0.001,1.5205977691220651
2010-02,robust,2009-03,0.05214966034720209,0.07377255822257228,0.7068978167988458,False,0.05,0.001,1.0
2010-02,robust,2009-04,0.03238977908070541,0.07891771033188459,0.41042471891913446,False,0.05,0.001,1.0
2010-02,robust,2009-05,0.018004525118925183,0.09855289267552908,0.182688956459172,False,0.05,0.001,1.0
2010-02,robust,2009-06,0.00996144030895248,0.09171147652802827,0.1086171620615892,False,0.05,0.001,1.0
2010-02,robust,2009-07,-0.09836438492387017,0.08788910391366138,-1.1191874822219063,False,0.05,0.001,1.0
2010-02,robust,2009-08,0.04170179234696733,0.08846181473015388,0.47141009343043117,False,0.05,0.001,1.0
2010-02,robust,2009-09,0.07821244269525404,0.09508295104657101,0.8225706273772055,False,0.05,0.001,1.0
2010-02,robust,2009-10,0.19362267934587524,0.09845442556511376,1.9666224066059992,False,0.05,0.001,1.0
2010-02,robust,2009-11,0.02014008244339252,0.09882630277476573,0.20379273409927748,False,0.05,0.001,1.0
2010-02,robust,2009-12,-0.12927613484179082,0.09852969743940644,-1.312052489771348,False,0.05,0.001,1.0
2010-02,robust,2010-01,-0.5985188026974796,0.09882630277476573,-6.056270303479421,False,0.05,0.001,5.868545598209074
2010-02,news,2008-01,0.40406006040286163,0.12960393886268984,3.1176526265219997,False,0.05,0.001,1.5551612639455235
2010-02,news,2008-02,-0.0010384341298123045,0.12960393886268984,-0.008012365510839017,False,0.05,0.001,1.0
2010-02,news,2008-03,-0.18493965266209766,0.12960393886268984,-1.4269601239360001,False,0.05,0.001,1.0
2010-02,news,2008-04,-0.10055625177796054,0.12960393886268984,-0.7758734237583308,False,0.05,0.001,1.0
2010-02,news,2008-05,-0.060823504552007246,0.12960393886268984,-0.46930290148393794,False,0.05,0.001,1.0
2010-02,news,2008-06,-0.03869770832185082,0.12960393886268984,-0.2985843536966071,False,0.05,0.001,1.0
2010-02,news,2008-07,0.06940212631432965,0.12960393886268984,0.5354939589286589,False,0.05,0.001,1.0
2010-02,news,2008-08,-0.05426770050771909,0.12960393886268984,-0.4187195310878131,False,0.05,0.001,1.0
2010-02,news,2008-09,-0.08116519568242928,0.12960393886268984,-0.6262556245950252,False,0.05,0.001,1.0
2010-02,news,2008-10,-0.20728269950150813,0.12960393886268984,-1.5993549372069302,False,0.05,0.001,1.0
2010-02,news,2008-11,-0.03195778465062468,0.12960393886268984,-0.24658035034323048,False,0.05,0.001,1.0
2010-02,news,2008-12,-0.0674958045867167,0.12960393886268984,-0.5207851333764307,False,0.05,0.001,1.0
2010-02,news,2009-01,0.13674601606781966,0.05085204368149407,2.6890957799909208,False,0.05,0.001,1.1569977782343968
2010-02,news,2009-02,-0.21156546043508742,0.06862740611325997,-3.0828130103872513,False,0.05,0.001,1.5205977691220651
2010-02,news,2009-03,0.05214966034720209,0.07377255822257228,0.7068978167988458,False,0.05,0.001,1.0
2010-02,news,2009-04,0.03238977908070541,0.07891771033188459,0.41042471891913446,False,0.05,0.001,1.0
2010-02,news,2009-05,0.018004525118925183,0.09855289267552908,0.182688956459172,False,0.05,0.001,1.0
2010-02,news,2009-06,0.00996144030895248,0.09171147652802827,0.1086171620615892,False,0.05,0.001,1.0
2010-02,news,2009-07,-0.09836438492387017,0.08788910391366138,-1.1191874822219063,False,0.05,0.001,1.0
2010-02,news,2009-08,0.04170179234696733,0.08846181473015388,0.47141009343043117,False,0.05,0.001,1.0
2010-02,news,2009-09,0.07821244269525404,0.09508295104657101,0.8225706273772055,False,0.05,0.001,1.0
2010-02,news,2009-10,0.19362267934587524,0.09845442556511376,1.9666224066059992,False,0.05,0.001,1.0
2010-02,news,2009-11,0.02014008244339252,0.09882630277476573,0.20379273409927748,False,0.05,0.001,1.0
2010-02,news,2009-12,-0.12927613484179082,0.09852969743940644,-1.312052489771348,False,0.05,0.001,1.0
2010-02,news,2010-01,-0.5985188026974796,0.09882630277476573,-6.056270303479421,False,0.05,0.001,5.868545598209074
2010-03,fixed,2008-01,0.3963246341235193,0.12960393886268984,3.0579675093317134,False,0.05,0.001,1.0
2010-03,fixed,2008-02,0.04972425291964866,0.12960393886268984,0.38366313058069557,False,0.05,0.001,1.0
2010-03,fixed,2008-03,-0.24603527310140266,0.12960393886268984,-1.8983626212322693,False,0.05,0.001,1.0
2010-03,fixed,2008-04,-0.1375534885691995,0.12960393886268984,-1.061337253915808,False,0.05,0.001,1.0
2010-03,fixed,2008-05,-0.08282352234984616,0.12960393886268984,-0.6390509661715942,False,0.05,0.001,1.0
2010-03,fixed,2008-06,-0.05171490105367707,0.12960393886268984,-0.39902260307433196,False,0.05,0.001,1.0
2010-03,fixed,2008-07,0.06177528372561057,0.12960393886268984,0.47664665339422285,False,0.05,0.001,1.0
2010-03,fixed,2008-08,-0.05860961528840636,0.12960393886268984,-0.4522209417608896,False,0.05,0.001,1.0
2010-03,fixed,2008-09,-0.08347784905778297,0.12960393886268984,-0.6440996299211584,False,0.05,0.001,1.0
2010-03,fixed,2008-10,-0.20830244141973067,0.12960393886268984,-1.6072230770734424,False,0.05,0.001,1.0
2010-03,fixed,2008-11,-0.03213273717965755,0.12960393886268984,-0.24793025167005836,False,0.05,0.001,1.0
2010-03,fixed,2008-12,-0.06710375928844803,0.12960393886268984,-0.5177601844303649,False,0.05,0.001,1.0
2010-03,fixed,2009-01,0.13752498795978524,0.07814840300506744,1.759792685090028,False,0.05,0.001,1.0
2010-03,fixed,2009-02,-0.122195473125338,0.1170421865261039,-1.0440293090225614,False,0.05,0.001,1.0
2010-03,fixed,2009-03,0.03344537776807506,0.09936058073033847,0.3366061019595364,False,0.05,0.001,1.0
2010-03,fixed,2009-04,0.022980975164091075,0.1170421865261039,0.1963477942969361,False,0.05,0.001,1.0
2010-03,fixed,2009-05,0.013064994112101921,0.11900419796548828,0.10978599356546082,False,0.05,0.001,1.0
2010-03,fixed,2009-06,0.0074245418124058715,0.11074410608046305,0.06704232013044055,False,0.05,0.001,1.0
2010-03,fixed,2009-07,-0.09952631288463613,0.10398510965098569,-0.9571208148809478,False,0.05,0.001,1.0
2010-03,fixed,2009-08,0.04128356454730528,0.1044944961534445,0.3950788421112879,False,0.05,0.001,1.0
2010-03,fixed,2009-09,0.07831775967877536,0.10398510965098569,0.753163216749399,False,0.05,0.001,1.0
2010-03,fixed,2009-10,0.19405377211710953,0.09991771534020125,1.9421358010077843,False,0.05,0.001,1.0
2010-03,fixed,2009-11,0.02078383329738267,0.10496302139873182,0.19801100445107597,False,0.05,0.001,1.0
2010-03,fixed,2009-12,-0.12851836267194333,0.1051062848086794,-1.222746697839049,False,0.05,0.001,1.0
2010-03,fixed,2010-01,-0.5977016912016396,0.10496302139873182,-5.694402497533871,False,0.05,0.001,1.0
2010-03,fixed,2010-02,-0.07771782790652901,0.10884700894039508,-0.7140097708067248,False,0.05,0.001,1.0
2010-03,robust,2008-01,0.3963246341235193,0.12960393886268984,3.0579675093317134,False,0.05,0.001,1.4961864461005443
2010-03,robust,2008-02,0.08447997087632664,0.12960393886268984,0.651831816360379,False,0.05,0.001,1.0
2010-03,robust,2008-03,-0.23178888891215899,0.12960393886268984,-1.7884401581168763,False,0.05,0.001,1.0
2010-03,robust,2008-04,-0.1270292463269699,0.12960393886268984,-0.9801341490211365,False,0.05,0.001,1.0
2010-03,robust,2008-05,-0.07649869273820697,0.12960393886268984,-0.5902497517398315,False,0.05,0.001,1.0
2010-03,robust,2008-06,-0.04818657019391995,0.12960393886268984,-0.37179865532460155,False,0.05,0.001,1.0
2010-03,robust,2008-07,0.06358645605005385,0.12960393886268984,0.4906213237656391,False,0.05,0.001,1.0
2010-03,robust,2008-08,-0.05784265591078225,0.12960393886268984,-0.44630322518256343,False,0.05,0.001,1.0
2010-03,robust,2008-09,-0.08333526458388864,0.12960393886268984,-0.6429994745158093,False,0.05,0.001,1.0
2010-03,robust,2008-10,-0.20854282298547988,0.12960393886268984,-1.6090778167353588,False,0.05,0.001,1.0
2010-03,robust,2008-11,-0.032608326769345664,0.12960393886268984,-0.2515998129030081,False,0.05,0.001,1.0
2010-03,robust,2008-12,-0.06772429207786419,0.12960393886268984,-0.5225481005605498,False,0.05,0.001,1.0
2010-03,robust,2009-01,0.1368179686838065,0.06999422766806684,1.9547035983115268,False,0.05,0.001,1.0
2010-03,robust,2009-02,-0.12295607721265768,0.10257603895103982,-1.1986822504556387,False,0.05,0.001,1.0
2010-03,robust,2009-03,0.03266353536288511,0.09223134179594233,0.3541478929706097,False,0.05,0.001,1.0
2010-03,robust,2009-04,0.022191467477409563,0.10257603895103982,0.21634163011501825,False,0.05,0.001,1.0
2010-03,robust,2009-05,0.01228096004063265,0.11061731514318648,0.11102204048919281,False,0.05,0.001,1.0
2010-03,robust,2009-06,0.006655663288487875,0.11085327110598056,0.060040296710096815,False,0.05,0.001,1.0
2010-03,robust,2009-07,-0.10027296887058501,0.10055727072437924,-0.9971727369712183,False,0.05,0.001,1.0
2010-03,robust,2009-08,0.04056689782687503,0.10434247865151312,0.3887860280026686,False,0.05,0.001,1.0
2010-03,robust,2009-09,0.07763109656891928,0.10055727072437924,0.7720087867311051,False,0.05,0.001,1.0
2010-03,robust,2009-10,0.19339894134824365,0.10031959837929745,1.9278281060997011,False,0.05,0.001,1.0
2010-03,robust,2009-11,0.020160466614613307,0.10891307150594157,0.18510603305787302,False,0.05,0.001,1.0
2010-03,robust,2009-12,-0.12910581222272288,0.11027572182615357,-1.1707546328851457,False,0.05,0.001,1.0
2010-03,robust,2010-01,-0.5982506179935635,0.10891307150594157,-5.492918432301553,False,0.05,0.001,4.827544464626905
2010-03,robust,2010-02,-0.23568848792084096,0.1084895879863568,-2.1724526039354135,False,0.05,0.001,1.0
2010-03,news,2008-01,0.3963246341235193,0.12960393886268984,3.0579675093317134,False,0.05,0.001,1.4961864461005443
2010-03,news,2008-02,0.08447997087632664,0.12960393886268984,0.651831816360379,False,0.05,0.001,1.0
2010-03,news,2008-03,-0.23178888891215899,0.12960393886268984,-1.7884401581168763,False,0.05,0.001,1.0
2010-03,news,2008-04,-0.1270292463269699,0.12960393886268984,-0.9801341490211365,False,0.05,0.001,1.0
2010-03,news,2008-05,-0.07649869273820697,0.12960393886268984,-0.5902497517398315,True,0.2,0.01,1.0
2010-03,news,2008-06,-0.044160273105216113,0.12960393886268984,-0.34073249233576264,False,0.05,0.001,1.0
2010-03,news,2008-07,0.0674211328848052,0.12960393886268984,0.5202089803476975,False,0.05,0.001,1.0
2010-03,news,2008-08,-0.05665887485172119,0.12960393886268984,-0.43716938967224594,False,0.05,0.001,1.0
2010-03,news,2008-09,-0.08153022251165253,0.12960393886268984,-0.629072104035592,False,0.05,0.001,1.0
2010-03,news,2008-10,-0.20539100960808582,0.12960393886268984,-1.5847590081786738,False,0.05,0.001,1.0
2010-03,news,2008-11,-0.025431626909426075,0.12960393886268984,-0.19622572533362478,False,0.05,0.001,1.0
2010-03,news,2008-12,-0.060438371110784775,0.12960393886268984,-0.46633128314731853,False,0.05,0.001,1.0
2010-03,news,2009-01,0.14481504452749233,0.07531431527422523,1.922809017119914,False,0.05,0.001,1.0
2010-03,news,2009-02,-0.11792542452731763,0.10433111274920374,-1.1302996912416008,False,0.05,0.001,1.0
2010-03,news,2009-03,0.03916083720697105,0.09478070907227766,0.4131730769929972,False,0.05,0.001,1.0
2010-03,news,2009-04,0.027700561237755703,0.10433111274920374,0.26550623785968497,False,0.05,0.001,1.0
2010-03,news,2009-05,0.017045133012862458,0.11470120634773108,0.14860465339124684,False,0.05,0.001,1.0
2010-03,news,2009-06,0.010865105405826851,0.1093642134984077,0.09934790420254833,False,0.05,0.001,1.0
2010-03,news,2009-07,-0.09650929121539555,0.10115283014793018,-0.9540938308325756,False,0.05,0.001,1.0
2010-03,news,2009-08,0.04478839327384598,0.10654087299689001,0.420386955860155,False,0.05,0.001,1.0
2010-03,news,2009-09,0.08118355431249569,0.10115283014793018,0.8025831229217157,False,0.05,0.001,1.0
2010-03,news,2009-10,0.19615468540963155,0.10410820192371915,1.8841424766259582,False,0.05,0.001,1.0
2010-03,news,2009-11,0.021669539196414532,0.11041763975539409,0.19625070092440494,False,0.05,0.001,1.0
2010-03,news,2009-12,-0.1278514228988074,0.10571453428352838,-1.2094025080402613,False,0.05,0.001,1.0
2010-03,news,2010-01,-0.596680501815873,0.11041763975539409,-5.403851260882654,False,0.05,0.001,4.672257351958888
2010-03,news,2010-02,-0.23119543257802094,0.10537974510003033,-2.1939266635970864,True,0.2,0.01,1.0
2010-04,fixed,2008-01,0.3971292380291002,0.13440623019651546,2.954693673414225,False,0.05,0.001,1.0
2010-04,fixed,2008-02,0.050046043483366776,0.13440623019651546,0.3723491344872512,False,0.05,0.001,1.0
2010-04,fixed,2008-03,-0.2554698559105288,0.13440623019651546,-1.9007292707860797,False,0.05,0.001,1.0
2010-04,fixed,2008-04,-0.13370301803070428,0.13440623019651546,-0.9947680091556543,False,0.05,0.001,1.0
2010-04,fixed,2008-05,-0.08052928651953925,0.13440623019651546,-0.5991484650808026,False,0.05,0.001,1.0
2010-04,fixed,2008-06,-0.05031084866530888,0.13440623019651546,-0.3743193198094266,False,0.05,0.001,1.0
2010-04,fixed,2008-07,0.06265640772269523,0.13440623019651546,0.4661719001499056,False,0.05,0.001,1.0
2010-04,fixed,2008-08,-0.05804244471565037,0.13440623019651546,-0.43184340957101813,False,0.05,0.001,1.0
2010-04,fixed,2008-09,-0.08310406433398039,0.13440623019651546,-0.6183051500847384,False,0.05,0.001,1.0
2010-04,fixed,2008-10,-0.2080516441527331,0.13440623019651546,-1.5479315493674708,False,0.05,0.001,1.0
2010-04,fixed,2008-11,-0.03196315510427822,0.13440623019651546,-0.23781007069050938,False,0.05,0.001,1.0
2010-04,fixed,2008-12,-0.06699002656572753,0.13440623019651546,-0.49841459333976823,False,0.05,0.001,1.0
2010-04,fixed,2009-01,0.13759876812618788,0.07541976038735963,1.8244392108841738,False,0.05,0.001,1.0
2010-04,fixed,2009-02,-0.12215127801994423,0.11217436599689892,-1.0889411046309914,False,0.05,0.001,1.0
2010-04,fixed,2009-03,0.023811820187106633,0.09697821870146031,0.24553781772801392,False,0.05,0.001,1.0
2010-04,fixed,2009-04,0.026635924587897424,0.11217436599689892,0.2374510820826371,False,0.05,0.001,1.0
2010-04,fixed,2009-05,0.015237417963679854,0.11676574957086323,0.13049561210954685,False,0.05,0.001,1.0
2010-04,fixed,2009-06,0.008743037425036366,0.10989426884059124,0.07955862955618467,False,0.05,0.001,1.0
2010-04,fixed,2009-07,-0.09870575616983211,0.09838663219610544,-1.0032435704587448,False,0.05,0.001,1.0
2010-04,fixed,2009-08,0.041808609578735195,0.10651062056118236,0.3925299595331837,False,0.05,0.001,1.0
2010-04,fixed,2009-09,0.07866314225593626,0.09838663219610544,0.79953079498792,False,0.05,0.001,1.0
2010-04,fixed,2009-10,0.19428645251057555,0.0989525803397902,1.963429875637617,False,0.05,0.001,1.0
2010-04,fixed,2009-11,0.020943092367016185,0.10408832975209212,0.20120499980061637,False,0.05,0.001,1.0
2010-04,fixed,2009-12,-0.12840898244283241,0.10366354742229218,-1.2387091280962559,False,0.05,0.001,1.0
2010-04,fixed,2010-01,-0.5976276571210407,0.10408832975209212,-5.741543346352223,False,0.05,0.001,1.0
2010-04,fixed,2010-02,-0.07766981999527067,0.10937401831903568,-0.7101304422108158,False,0.05,0.001,1.0
2010-04,fixed,2010-03,0.14472772604189232,0.11029595329319303,1.3121762106463817,False,0.05,0.001,1.0
