as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used,r18_status,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-03-10T22:59:00+00:00,2019-12,MCT_FAST_R18,0.16441579937417364,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.1598346232511399,0.07045666951594895,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.29201624774377527,0.396653662946015,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.7357770996323145,1.3493841010718357,1.938224035122816
2019-03-10T22:59:00+00:00,2020-01,MCT_FAST_R18,0.8777805987521794,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.2280113909307955,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.4165745160097853,1.1067664352311466,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.5731336397101665,2.22333460283985,3.3901551675681305
2019-03-10T22:59:00+00:00,2020-02,MCT_FAST_R18,0.32070391338909565,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.20045580759392526,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.3662307426348487,0.3041309806327488,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.5761489736952234,2.5435253580814225,3.660060864484629
2019-03-10T22:59:00+00:00,2019-02,MCT_SIGNALS_R18,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,preserved_h0,2.8136990211578414,0.0,0.0
2019-03-10T22:59:00+00:00,2019-03,MCT_SIGNALS_R18,0.002573397635060398,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.014197912651499953,-0.033957079198331935,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.02593944349448281,-0.19116997637700336,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,fallback_insufficient_labels,2.914827915371199,0.0025733645237515134,0.18621979310646208
2019-03-10T22:59:00+00:00,2019-04,MCT_SIGNALS_R18,0.2628820300901656,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.2453474737602647,-0.03737281441040067,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.448247364829797,-0.21039972272790136,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,fallback_insufficient_labels,2.889712411123524,0.26511046417970446,0.2791998091031148
2019-03-10T22:59:00+00:00,2019-05,MCT_SIGNALS_R18,0.21875618747726983,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.10766301475412764,0.05469314414421964,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.19669924419244283,0.30790890503174134,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,fallback_insufficient_labels,2.624700717106025,0.48362772868492077,0.9276504370292084
2019-03-10T22:59:00+00:00,2019-06,MCT_SIGNALS_R18,0.11003349679020448,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,research_estimated,0.10715064553376795,0.005100922724413865,0.0,-0.0040829653995750155,0.0,0.0018648939315976873,0.19576315078448486,0.02871693619559069,0.0,-0.0443104061040811,0.0,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.3484646037851094,0.593600732993641,1.112152334386138
2019-03-10T22:59:00+00:00,2019-07,MCT_SIGNALS_R18,0.363431801724543,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,research_estimated,0.3393555927166528,-0.029093043446636598,0.007690330966655392,0.046131120814105864,0.0,-0.0006521993262344136,0.6199992518534312,-0.16378665538176962,0.05,0.5006382609860527,0.0,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.5262529633317965,0.9563737170983238,1.4801380302261997
2019-03-10T22:59:00+00:00,2019-08,MCT_SIGNALS_R18,-0.014348248442070999,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,research_estimated,0.07900061692747251,-0.09989467482118043,0.0,-0.030673282247466654,0.0,0.037219091699103604,0.1443333318861461,-0.5623823684662368,0.0,-0.3328819766809238,0.0,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.4147419186637187,0.9420244391966118,1.571923259249096
2019-03-10T22:59:00+00:00,2019-09,MCT_SIGNALS_R18,-0.14192645956664635,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,research_estimated,-0.2089342977414329,0.07449635448437636,0.015380661933310783,0.026029154569884028,0.0,-0.04889833281278459,-0.38172085878770234,0.41939609245457943,0.1,0.2824815536417502,0.0,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.5599263363313725,0.7999971686340651,1.019943936889315
2019-03-10T22:59:00+00:00,2019-10,MCT_SIGNALS_R18,0.3402871392561157,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,research_estimated,0.2700489632848183,0.06655582208021883,0.0,0.01070812796820212,0.0,-0.007025774077123541,0.4933767375396668,0.3746928544859207,0.0,0.11621002199403706,0.0,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.5205890112478975,1.139706641316892,1.4801380302262204
2019-03-10T22:59:00+00:00,2019-11,MCT_SIGNALS_R18,0.04540698103603576,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,research_estimated,0.023273388480865728,0.016425382251213462,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.04252024647868117,0.09247084882088372,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.6639933395635094,1.1851033165028926,1.7552413674152
2019-03-10T22:59:00+00:00,2019-12,MCT_SIGNALS_R18,0.16441579937417364,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.1598346232511399,0.07045666951594895,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.29201624774377527,0.396653662946015,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.7357770996323145,1.3493841010718357,1.938224035122816
2019-03-10T22:59:00+00:00,2020-01,MCT_SIGNALS_R18,0.8777805987521794,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.2280113909307955,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.4165745160097853,1.1067664352311466,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.5731336397101665,2.22333460283985,3.3901551675681305
2019-03-10T22:59:00+00:00,2020-02,MCT_SIGNALS_R18,0.32070391338909565,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.20045580759392526,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.3662307426348487,0.3041309806327488,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,fallback_insufficient_labels,2.5761489736952234,2.5435253580814225,3.660060864484629
2019-03-10T22:59:00+00:00,2019-02,MCT_SLOW_R18,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,preserved_h0,2.8136990211578414,0.0,0.0
2019-03-10T22:59:00+00:00,2019-03,MCT_SLOW_R18,0.0019350924962058674,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.013559607512645426,-0.033957079198331935,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.02477326643113781,-0.19116997637700336,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,estimated,2.91417102164046,0.0019350737735325564,0.18621979310646208
2019-03-10T22:59:00+00:00,2019-04,MCT_SLOW_R18,0.26219431248212244,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.24465975615222155,-0.03737281441040067,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.4469909116826429,-0.21039972272790136,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,estimated,2.8883499467893197,0.2637862566149012,0.2791998091031148
2019-03-10T22:59:00+00:00,2019-05,MCT_SLOW_R18,0.21804571560186822,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.10695254287872605,0.05469314414421964,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.19540121922787512,0.30790890503174134,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,estimated,2.6226142435643784,0.4815945975405564,0.9276504370292084
2019-03-10T22:59:00+00:00,2019-06,MCT_SLOW_R18,0.10930571726211666,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,research_estimated,0.10642286600568014,0.005100922724413865,0.0,-0.0040829653995750155,0.0,0.0018648939315976873,0.19443350491268266,0.02871693619559069,0.0,-0.0443104061040811,0.0,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.345639709090478,0.5908406195997619,1.112152334386138
2019-03-10T22:59:00+00:00,2019-07,MCT_SLOW_R18,0.3626862114963843,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,research_estimated,0.33861000248849404,-0.029093043446636598,0.007690330966655392,0.046131120814105864,0.0,-0.0006521993262344136,0.6186370660118865,-0.16378665538176962,0.05,0.5006382609860527,0.0,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.5226615249494952,0.9528707106165473,1.4801380302261997
2019-03-10T22:59:00+00:00,2019-08,MCT_SLOW_R18,-0.015103706461101568,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,research_estimated,0.07824515890844194,-0.09989467482118043,0.0,-0.030673282247466654,0.0,0.037219091699103604,0.14295311769001023,-0.5623823684662368,0.0,-0.3328819766809238,0.0,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.4103806021494347,0.9377658634308389,1.571923259249096
2019-03-10T22:59:00+00:00,2019-09,MCT_SLOW_R18,-0.14269044578725903,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,research_estimated,-0.2096982839620456,0.07449635448437636,0.015380661933310783,0.026029154569884028,0.0,-0.04889833281278459,-0.3831166539222817,0.41939609245457943,0.1,0.2824815536417502,0.0,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.554774213233361,0.7949735178812999,1.019943936889315
2019-03-10T22:59:00+00:00,2019-10,MCT_SLOW_R18,0.33950451398630493,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,research_estimated,0.26926633801500754,0.06655582208021883,0.0,0.01070812796820212,0.0,-0.007025774077123541,0.491946889049828,0.3746928544859207,0.0,0.11621002199403706,0.0,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.514639273444813,1.1339030163939654,1.4801380302262204
2019-03-10T22:59:00+00:00,2019-11,MCT_SLOW_R18,0.044616600791606925,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,research_estimated,0.022483008236436907,0.016425382251213462,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.04107622972827871,0.09247084882088372,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.6572242587823793,1.1785096669397723,1.7552413674152
2019-03-10T22:59:00+00:00,2019-12,MCT_SLOW_R18,0.16361272278449115,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.1590315466614574,0.07045666951594895,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.290549034898399,0.396653662946015,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.728179647453074,1.34198868992237,1.938224035122816
2019-03-10T22:59:00+00:00,2020-01,MCT_SLOW_R18,0.8769663244705103,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.22719711664912645,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.4150868450938684,1.1067664352311466,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.564720317483643,2.215131999498784,3.3901551675681305
2019-03-10T22:59:00+00:00,2020-02,MCT_SLOW_R18,0.31988036230254496,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.19963225650737454,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.36472612308979574,0.3041309806327488,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.566893406762136,2.5345018330015883,3.660060864484629
2019-04-09T21:59:00+00:00,2019-03,MCT_FAST_R18,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,preserved_h0,2.8800008017511463,0.0,0.0
2019-04-09T21:59:00+00:00,2019-04,MCT_FAST_R18,0.3039562195302341,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,research_estimated,0.2294777010464089,-0.02969200962983421,0.014934317112857419,0.06032955966627137,0.05015584701426453,-0.021249195679733917,0.41586222853743093,-0.1671586871876776,0.1,0.6547269024545554,1.7251874564587832,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.8970298426034664,0.30349520656209494,0.09298001599665273
2019-04-09T21:59:00+00:00,2019-05,MCT_FAST_R18,0.21060100260423711,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,2,research_estimated,0.09209709164264193,0.06266181340823944,0.014934317112857419,0.011091361384545593,-1.062435468162093e-16,0.02981641905595281,0.1668994486073375,0.3527705465781571,0.1,0.12036906490745512,-3.654410107856166e-15,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.623647741444635,0.5138747561218913,0.7414306439227463
2019-04-09T21:59:00+00:00,2019-06,MCT_FAST_R18,0.10109606825122627,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,3,research_estimated,0.09205026687739071,0.010705941816246171,0.0,-0.0040829653995750155,0.0,0.002422824957164397,0.16681459220891917,0.060271810545056835,0.0,-0.0443104061040811,0.0,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.3382772893526598,0.6149197567134044,0.925932541279676
2019-04-09T21:59:00+00:00,2019-07,MCT_FAST_R18,0.35317503274114026,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,research_estimated,0.32627507868047184,-0.025041850137611912,0.007467158556428709,0.046131120814105864,2.124870936324186e-16,-0.001656475172254472,0.5912795915139746,-0.14097943675552901,0.05,0.5006382609860527,7.308820215712331e-15,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.5055711942929135,0.9674725909719015,1.2939182371197377
2019-04-09T21:59:00+00:00,2019-08,MCT_FAST_R18,-0.027167896882557052,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,research_estimated,0.06397943658776924,-0.09769314292196313,0.0,-0.030673282247466654,-1.062435468162093e-16,0.03721909169910361,0.11594429854680352,-0.5499882871405595,0.0,-0.3328819766809238,-3.654410107856166e-15,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.3809541987005223,0.9403010029476873,1.3857034661426337
