origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-05,7,2019-12,2019-06-10T21:59:00+00:00,STATE_FAST_R15,0.10223397175009594,0.1831501831501825,3.207547169811327,2.449922092688842,0.6970146103309136,1.0105735980936075
2019-05,8,2020-01,2019-06-10T21:59:00+00:00,STATE_FAST_R15,0.803437431837246,1.4625228519195457,3.6414565826330487,2.212348928673934,1.4972416677364748,2.4625047305389227
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,STATE_FAST_R15,0.26179316975679895,0.2702702702702675,3.7278657968313063,2.288918156636729,1.7586927560750754,2.7324104274554206
2019-05,10,2020-03,2019-06-10T21:59:00+00:00,STATE_FAST_R15,0.011383240034253995,-0.0898472596585708,3.4418604651162905,2.110235322835751,1.770075348267724,2.642522780953716
2019-05,11,2020-04,2019-06-10T21:59:00+00:00,STATE_FAST_R15,0.18796528559799416,-0.1798561151079125,3.159851301115256,2.207090754792276,1.9578642001775628,2.4625047305389303
2019-05,12,2020-05,2019-06-10T21:59:00+00:00,STATE_FAST_R15,0.1782741117653195,0.3603603603603567,2.862419205909517,2.158954927586461,2.135979592257662,2.822217348623878
2019-06,0,2019-06,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.1241032984628462,0.1846722068328699,2.7462121212121224,2.684094575980366,0.0,0.0
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.24645059177510711,0.3686635944700533,2.9300567107750517,2.742571930308312,0.24614740034671614,0.3679856958400618
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.003281428562098801,0.0918273645546419,2.9272898961284195,2.6489216892962997,0.24942877507112565,0.4597709248629578
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,STATE_FAST_R15,-0.1369762712497601,-0.5504587155963248,2.6515151515151705,2.7995338336151865,0.11235860557159583,-0.09220839749682318
2019-06,4,2019-10,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.2743247677928854,0.4612546125461358,2.735849056603792,2.6925514786771765,0.3863077896959152,0.36798569584008234
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.026864020832012243,0.2754820936639035,3.116147308781873,2.8171361253307725,0.41316820279595795,0.6430890330290621
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.10249549344409703,0.1831501831501825,3.207547169811327,2.8254223402566265,0.515611205473225,0.8260717007366778
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.8029489464701984,1.4625228519195457,3.6414565826330487,2.5864812929782737,1.3153536697308965,2.2780028331819926
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.26110848034998485,0.2702702702702675,3.7278657968313063,2.662629701113794,1.5761218541206885,2.547908530098491
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.01042022856677662,-0.0898472596585708,3.4418604651162905,2.482307237815217,1.58654153981936,2.458020883596786
2019-06,10,2020-04,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.1868955270865323,-0.1798561151079125,3.159851301115256,2.578420299772404,1.7732626345194038,2.2780028331820006
2019-06,11,2020-05,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.2615768550340483,0.3603603603603567,2.862419205909517,2.181988989064542,2.0344979727210264,2.637715451266948
2019-06,12,2020-06,2019-07-10T21:59:00+00:00,STATE_FAST_R15,0.11162762436140967,0.6283662477558183,3.317972350230406,2.169256898072785,2.146063339776427,3.2641157097599898
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.435229027763851,0.3686635944700533,2.9300567107750517,2.9983208838599005,0.0,0.0
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.025849446227416376,0.0918273645546419,2.9272898961284195,2.927660256316292,0.025846105833701512,0.09178522902289597
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,STATE_FAST_R15,-0.11406249285106068,-0.5504587155963248,2.6515151515151705,3.102332998925351,-0.08828148778715172,-0.460194093336885
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.29632278899244996,0.4612546125461358,2.735849056603792,3.0176304105742866,0.20760313061504906,2.0556473190325164e-14
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.04893228044744813,0.2754820936639035,3.116147308781873,3.1653651025315623,0.2565234431261119,0.2751033371890003
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.12309535540363409,0.1831501831501825,3.207547169811327,3.194911255664249,0.3795430983130685,0.458086004896616
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.8237950412999981,1.4625228519195457,3.6414565826330487,2.976402769850693,1.1999634691735879,1.9100171373419308
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.2814514728340577,0.2702702702702675,3.7278657968313063,3.0737500461680756,1.481019608956588,2.179922834258429
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.030507710482588393,-0.0898472596585708,3.4418604651162905,2.9133718679042446,1.5115226667834367,2.0900351877567247
2019-07,9,2020-04,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.20681321647654755,-0.1798561151079125,3.159851301115256,3.0303681195468264,1.7181223191293111,1.9100171373419392
2019-07,10,2020-05,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.2813280337204176,0.3603603603603567,2.862419205909517,2.6524083627554904,1.9990553661690378,2.2697297554268867
2019-07,11,2020-06,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.13561731638305313,0.6283662477558183,3.317972350230406,2.602145158457645,2.1345808053278126,2.8961300139199277
2019-07,12,2020-07,2019-08-11T21:59:00+00:00,STATE_FAST_R15,0.29727561794259966,0.4460303300624524,3.397612488521572,2.46121536801856,2.431415433060046,3.3411685766675143
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.0721202716889229,0.0918273645546419,2.9272898961284195,2.907024528677269,0.0,0.0
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,STATE_FAST_R15,-0.03285365225699498,-0.5504587155963248,2.6515151515151705,3.165469266703939,-0.03285905025165273,-0.551979322359781
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.3828328830424294,0.4612546125461358,2.735849056603792,3.1696265669754795,0.34924289263465946,-0.09178522902287545
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.1352527910995384,0.2754820936639035,3.116147308781873,3.406719875791063,0.4844042995372009,0.1833181081661043
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.20727570564952924,0.1831501831501825,3.207547169811327,3.5233011700610364,0.6914654854763173,0.36630077587372
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.9099923793773599,1.4625228519195457,3.6414565826330487,3.3924151642238844,1.597342382410289,1.818231908319035
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.3659829445745959,0.2702702702702675,3.7278657968313063,3.577391936027978,1.9626572389689063,2.0881376052355334
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.11440398414600586,-0.0898472596585708,3.4418604651162905,3.5029660156371816,2.076995831625864,1.9982499587338283
2019-08,8,2020-04,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.2903154969810576,-0.1798561151079125,3.159851301115256,3.7069795569254533,2.366890727019073,1.8182319083190426
2019-08,9,2020-05,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.3642596058017371,0.3603603603603567,2.862419205909517,3.411987625511423,2.7304885141904314,2.17794452640399
2019-08,10,2020-06,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.2179473942455296,0.6283662477558183,3.317972350230406,3.446334728647623,2.9481987476306863,2.8043447848970313
2019-08,11,2020-07,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.37408671911129265,0.4460303300624524,3.397612488521572,3.4519241461692065,3.3215875024943857,3.2493833476446174
2019-08,12,2020-08,2019-09-09T21:59:00+00:00,STATE_FAST_R15,0.09244925686013336,0.0,3.302752293577968,3.472939716002152,3.4139940513491775,3.2493833476446174
2019-09,0,2019-09,2019-10-09T21:59:00+00:00,STATE_FAST_R15,-0.3115374275151629,-0.5504587155963248,2.6515151515151705,2.898128981068642,0.0,0.0
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.33968084015072486,0.4612546125461358,2.735849056603792,2.8580404206188597,0.3391052279129107,0.46019409333690553
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.09461574923988691,0.2754820936639035,3.116147308781873,3.0525797410663515,0.4336762446665376,0.7352974305258853
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.16935092292752105,0.1831501831501825,3.207547169811327,3.129716179132093,0.6028839306112099,0.918280098233501
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.8727283888371048,1.4625228519195457,3.6414565826330487,2.9612922492322955,1.4718260584807064,2.370211230678816
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.33084793926547473,0.2702702702702675,3.7278657968313063,3.1093896829864525,1.80212790012192,2.6401169275953142
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.08112203563673308,-0.0898472596585708,3.4418604651162905,3.0010470786088326,1.8832170496193925,2.550229281093609
2019-09,7,2020-04,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.25807599982185386,-0.1798561151079125,3.159851301115256,3.1708951349769774,2.140960605182548,2.370211230678824
2019-09,8,2020-05,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.3326059863548231,0.3603603603603567,2.862419205909517,2.844981841373977,2.473014681279015,2.7299238487637716
2019-09,9,2020-06,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.18678379700713624,0.6283662477558183,3.317972350230406,2.847149502837004,2.6596242542664537,3.356324107256813
2019-09,10,2020-07,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.34319911322608426,0.4460303300624524,3.397612488521572,2.821056206227095,3.0022357833412143,3.8013626700043996
2019-09,11,2020-08,2019-10-09T21:59:00+00:00,STATE_FAST_R15,0.07032461974201094,0.0,3.302752293577968,2.7989671407041428,3.0725356869095406,3.8013626700043996
2019-09,12,2020-09,2019-10-09T21:59:00+00:00,STATE_FAST_R15,-0.07511470697805228,-0.6216696269982114,3.2287822878228734,3.042766782635008,2.9973927547003814,3.177752631233366
2019-10,0,2019-10,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.229406116745445,0.4612546125461358,2.735849056603792,2.498751160898179,0.0,0.0
2019-10,1,2019-11,2019-11-10T22:59:00+00:00,STATE_FAST_R15,-0.03782756534689922,0.2754820936639035,3.116147308781873,2.5567300109087925,-0.03783472177519155,0.2751033371889798
2019-10,2,2019-12,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.04217200578392677,0.1831501831501825,3.207547169811327,2.5031878068311593,0.004328394117651793,0.45808600489659546
2019-10,3,2020-01,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.7483063922407377,1.4625228519195457,3.6414565826330487,2.2095604633488546,0.7498488636014513,1.9100171373419104
2019-10,4,2020-02,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.2100257226177651,0.2702702702702675,3.7278657968313063,2.233314945310804,0.9596543405262367,2.1799228342584085
2019-10,5,2020-03,2019-11-10T22:59:00+00:00,STATE_FAST_R15,-0.036753782844860285,-0.0898472596585708,3.4418604651162905,2.0056087248156116,0.9228938018232029,2.090035187756704
2019-10,6,2020-04,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.13995601357626758,-0.1798561151079125,3.159851301115256,2.0534382774552995,1.062751968255458,1.9100171373419184
2019-10,7,2020-05,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.21555838486844386,0.3603603603603567,2.862419205909517,1.6123759651733764,1.278078359365647,2.269729755426866
2019-10,8,2020-06,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.07136933823759158,0.6283662477558183,3.317972350230406,1.4974584490700418,1.349422241802074,2.8961300139199073
2019-10,9,2020-07,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.2279013349955806,0.4460303300624524,3.397612488521572,1.355113108696349,1.5770642755977244,3.3411685766674935
2019-10,10,2020-08,2019-11-10T22:59:00+00:00,STATE_FAST_R15,-0.04373457093755298,0.0,3.302752293577968,1.217840209731264,1.533320138307392,3.3411685766674935
2019-10,11,2020-09,2019-11-10T22:59:00+00:00,STATE_FAST_R15,-0.243981887120984,-0.6216696269982114,3.2287822878228734,1.5297664614963606,1.2890401303742847,2.71755853789646
2019-10,12,2020-10,2019-11-10T22:59:00+00:00,STATE_FAST_R15,0.22508095760743657,0.1787310098301908,2.9384756657483617,1.5253851884328518,1.513868160251337,2.8961300139199135
2019-11,0,2019-11,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.1602788573046094,0.2754820936639035,3.116147308781873,2.997680524650361,0.0,0.0
2019-11,1,2019-12,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.1041755658462995,0.1831501831501825,3.207547169811327,3.007710093087798,0.10412134075996202,0.18298266770761573
2019-11,2,2020-01,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.8169002512819429,1.4625228519195457,3.6414565826330487,2.782568772939957,0.9177030226239591,1.6349138001529306
2019-11,3,2020-02,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.27518383215064657,0.2702702702702675,3.7278657968313063,2.873302776486239,1.1925089172570835,1.904819497069429
2019-11,4,2020-03,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.026281498681150272,-0.0898472596585708,3.4418604651162905,2.708896930250428,1.2187869629573527,1.814931850567724
2019-11,5,2020-04,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.2024834982145343,-0.1798561151079125,3.159851301115256,2.821217853217741,1.4210657396416049,1.6349138001529386
2019-11,6,2020-05,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.2777562089251664,0.3603603603603567,2.862419205909517,2.4403764938224666,1.6984369188067179,1.9946264182378861
2019-11,7,2020-06,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.13279624017562572,0.6283662477558183,3.317972350230406,2.387332515753867,1.8311450627590098,2.6210266767309274
2019-11,8,2020-07,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.2890202928949957,0.4460303300624524,3.397612488521572,2.3060873849631935,2.119748495020208,3.066065239478514
2019-11,9,2020-08,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.01675093079875338,0.0,3.302752293577968,2.229350088876007,2.136498023007202,3.066065239478514
2019-11,10,2020-09,2019-12-09T22:59:00+00:00,STATE_FAST_R15,-0.18374370867919976,-0.6216696269982114,3.2287822878228734,2.606315496064412,1.9525852985065812,2.4424552007074807
2019-11,11,2020-10,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.3162924647722848,0.1787310098301908,2.9384756657483617,2.458258098943141,2.2683786109064488,2.6210266767309336
2019-11,12,2020-11,2019-12-09T22:59:00+00:00,STATE_FAST_R15,0.04303402582634339,0.0,2.655677655677633,2.338323316997482,2.3114033797515705,2.6210266767309336
2019-12,0,2019-12,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.0151340522998336,0.1831501831501825,3.207547169811327,3.0344588538787023,0.0,0.0
2019-12,1,2020-01,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.8096977806156198,1.4625228519195457,3.6414565826330487,2.801914262667741,0.806437316249846,1.4519311324453148
2019-12,2,2020-02,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.28128920146749997,0.2702702702702675,3.7278657968313063,2.8989300816255636,1.0873316399686936,1.7218368293618131
2019-12,3,2020-03,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.02737120862825762,-0.0898472596585708,3.4418604651162905,2.7356024931289618,1.1146991033650369,1.6319491828601083
2019-12,4,2020-04,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.2035913300490537,-0.1798561151079125,3.159851301115256,2.8490897008638774,1.3180834671284034,1.4519311324453228
2019-12,5,2020-05,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.2750332918837113,0.3603603603603567,2.862419205909517,2.465362712118259,1.5927392345075224,1.81164375053027
2019-12,6,2020-06,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.1295852465303178,0.6283662477558183,3.317972350230406,2.409021704619069,1.7222405918214598,2.4380440090233115
2019-12,7,2020-07,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.28574173122212326,0.4460303300624524,3.397612488521572,2.3244141529288753,2.007574857373867,2.883082571770898
2019-12,8,2020-08,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.013008236568857717,0.0,3.302752293577968,2.2438369339136277,2.020582247944997,2.883082571770898
2019-12,9,2020-09,2020-01-12T22:59:00+00:00,STATE_FAST_R15,-0.18730730637624815,-0.6216696269982114,3.2287822878228734,2.6171920342698463,1.8330993020756352,2.2594725329998644
2019-12,10,2020-10,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.31218857840900494,0.1787310098301908,2.9384756657483617,2.4649269853230393,2.1448015837878214,2.4380440090233177
2019-12,11,2020-11,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.0739983588808344,0.0,2.655677655677633,2.259043994364257,2.218772577382147,2.4380440090233177
2019-12,12,2020-12,2020-01-12T22:59:00+00:00,STATE_FAST_R15,0.11410251023873827,-0.1784121320249632,2.285191956124307,2.3602328793297733,2.3328100401824763,2.2594725329998644
2020-01,0,2020-01,2020-02-13T22:59:00+00:00,STATE_FAST_R15,0.8910783646002834,1.4625228519195457,3.6414565826330487,3.0577401782191616,0.0,0.0
2020-01,1,2020-02,2020-02-13T22:59:00+00:00,STATE_FAST_R15,0.2512438422048626,0.2702702702702675,3.7278657968313063,3.1240910708667537,0.2509287525155781,0.26990569691649835
2020-01,2,2020-03,2020-02-13T22:59:00+00:00,STATE_FAST_R15,0.017835906358467365,-0.0898472596585708,3.4418604651162905,2.9505911933465625,0.26876306846537373,0.18001805041479335
2020-01,3,2020-04,2020-02-13T22:59:00+00:00,STATE_FAST_R15,0.19064563787653172,-0.1798561151079125,3.159851301115256,3.051000608709703,0.4592272081879632,7.914675859144182e-15
2020-01,4,2020-05,2020-02-13T22:59:00+00:00,STATE_FAST_R15,0.26100782458271565,0.3603603603603567,2.862419205909517,2.652160331637591,0.719894998896376,0.3597126180849554
2020-01,5,2020-06,2020-02-13T22:59:00+00:00,STATE_FAST_R15,0.11406025338583446,0.6283662477558183,3.317972350230406,2.57980924831408,0.8338902529960701,0.986112876577997
2020-01,6,2020-07,2020-02-13T22:59:00+00:00,STATE_FAST_R15,0.26932058583006274,0.4460303300624524,3.397612488521572,2.4782776894440928,1.1028488207834446,1.431151439325583
2020-01,7,2020-08,2020-02-13T22:59:00+00:00,STATE_FAST_R15,-0.00369473304835001,0.0,3.302752293577968,2.3804780957971086,1.099154019478152,1.431151439325583
