model,clock,report_date,threshold,quarter,origin,deviation,model_error,approx_error,dominant_block,h0,core,food,fuel,administered,alcohol_tobacco,wedge,outcome
STATE_FAST_R15,cutoff,2025-05-15,0.3,2026Q1,2025-03,0.6780405539118926,1.3608145474724538,1.3289953130394712,food,-0.025898403108152803,0.2504318250998688,0.8264679365241984,-0.07994920108476133,0.4469920683891302,0.05805924789328992,-0.14710816067410212,loss
STATE_FAST_R15,cutoff,2025-08-14,0.3,2026Q2,2025-06,0.4475197519060887,0.8829084956452449,0.8596092279923186,food,-0.029350364462220002,-0.1761732633672405,1.244637387459122,-0.7082706756353666,0.5000979205145692,0.04113202468201658,-0.012463801198561946,loss
STATE_FAST_R15,report,2022-02-10,0.3,2022Q3,2021-12,3.3371534970357537,-6.070469685036871,-5.359781431148803,food,0.3500635465416196,-0.9512003573354635,-2.7562927843594243,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344975,gain
STATE_FAST_R15,report,2022-02-10,0.3,2022Q4,2021-12,4.611719009807939,-4.459860102342269,-4.003125143705091,food,0.23337569769441305,-0.7321498776013137,-3.4962626209346603,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795735,gain
STATE_FAST_R15,report,2022-05-12,0.3,2023Q1,2022-04,1.4154801942463653,-7.120792356475208,-6.531023184561825,administered,-1.050814865754615,0.18557009294068616,-2.2488630724837004,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.12999061671864187,gain
STATE_FAST_R15,report,2022-08-11,0.3,2023Q1,2022-07,-1.3356698102758777,-1.560853070997453,-1.5145226689252955,administered,0.06850695694892073,2.0437237158062422,-0.8240996718162595,0.5719116211314016,-3.4587465126455954,-0.21866181747198943,0.3028430391219843,loss
STATE_FAST_R15,report,2022-08-11,0.3,2023Q2,2022-07,0.510064721094242,0.8111208875649023,0.5732914108895897,core,0.06850695694892073,3.6577323683346363,-0.42626839589866744,0.695701338472641,-3.542813268161287,-0.16138546598249556,0.2818178771758418,loss
STATE_FAST_R15,report,2022-11-10,0.3,2023Q3,2022-10,3.1161699059699206,2.0203433747934163,1.7000522571553374,core,2.6169909326268606,3.73182094929286,0.24524086537646017,0.42995221782241533,-5.211009474720709,-0.12393363990953425,0.010990406666984124,loss
STATE_FAST_R15,report,2023-02-09,0.3,2023Q3,2022-12,-1.5002383146686595,-1.7731406258451639,-1.8076349326058672,administered,0.0474750657227316,2.2544141561430204,0.6069456850165791,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.28616620447219426,loss
STATE_FAST_R15,report,2023-05-11,0.3,2023Q4,2023-04,2.4363704987319963,3.2053485367453227,2.9405686925594283,core,0.7674826193987975,1.552215624874436,0.6320609930180168,-0.21308327010203643,0.20930974498096902,-0.04875073700316812,0.041333717392413906,loss
STATE_FAST_R15,report,2023-05-11,0.3,2024Q1,2023-04,3.206917211381707,3.6232062074793534,3.4882264024105893,core,0.7674826193987975,2.3493193588653094,1.4048165272326532,-0.1696278517889702,-0.6481036681940847,-0.04004472565110552,-0.17561585745201044,loss
STATE_FAST_R15,report,2023-08-10,0.3,2024Q2,2023-07,1.4418544174261752,1.3279316610425593,1.2803830142891528,core,-0.08647846901393552,1.3468017063140287,1.130196432822155,-0.20293082213962618,-0.6683387823690122,-0.056203499890722784,-0.18266355143373456,loss
STATE_FAST_R15,report,2023-11-09,0.3,2024Q3,2023-09,1.6392788382025385,1.5645528615210242,1.5099158648771998,core,0.32590766206028493,1.3359743118108431,0.6203468275543781,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186281,loss
STATE_FAST_R15,report,2024-02-15,0.3,2024Q3,2024-01,-0.613451152045706,-0.6720910387272203,-0.6689180934514349,h0,-0.5585983674972084,-0.016250805006082062,-0.11659319939027744,0.03567804642634361,-0.012617802108603143,0.03632620740048354,-0.03686217327609093,loss
STATE_FAST_R15,report,2024-02-15,0.3,2024Q4,2024-01,-0.33300275176511107,-0.5006467357678956,-0.49810021999134146,h0,-0.5585983674972084,0.1412367946966567,-0.1473219173388509,0.15150295547983403,-0.032806285482368164,0.06484499478963858,-0.11695839463904335,loss
STATE_FAST_R15,report,2024-05-09,0.3,2024Q4,2024-03,0.6754517331267071,0.30697539912392235,0.29446963035333074,core,0.04512442935453201,0.40697843909484605,-0.36333539132654274,0.3273555908840744,0.04290052716925064,-0.026204538916516768,-0.1383494259063129,immaterial
STATE_FAST_R15,report,2024-05-09,0.3,2025Q1,2024-03,0.7054882715780657,0.32574408573811287,0.31022230165486403,core,0.030082952903021338,0.42577465009635335,-0.36237396984213893,0.2699407454025231,0.10851309813398695,-0.0424173023953689,-0.11929787264351288,immaterial
STATE_FAST_R15,report,2024-08-08,0.3,2025Q2,2024-06,0.4692729014519521,-0.16175978068346497,-0.16399429067126509,food,0.2091781364714337,-0.2902054499072015,-0.398768265876927,0.3716530718067846,0.10764076608779187,0.07459128530580969,-0.23808383455895643,gain
STATE_FAST_R15,report,2025-05-15,0.3,2025Q4,2025-04,0.5469640606723263,0.7385964474832623,0.7170252890898339,h0,0.3183068083901995,0.24742816092534947,0.26937212567292423,-0.02366463272604842,0.11964328723194984,-0.03306019395040293,-0.18100026645413772,loss
STATE_FAST_R15,report,2025-05-15,0.3,2026Q1,2025-04,0.644174300605159,1.3269482941657202,1.2959449949089281,food,0.3183068083901995,0.25767063701709064,0.6470083968590097,-0.16271570469828797,0.44647373040215427,-0.04086631224006527,-0.16993256082117283,loss
STATE_FAST_R15,report,2025-08-14,0.3,2026Q2,2025-07,0.5306912446646019,0.9660799884037581,0.940550293818538,food,0.03224922752468323,-0.1546660008490541,1.220643681029053,-0.7090228088870209,0.48150710290598714,0.04458696385588948,0.025252128239000093,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2022-02-10,0.5,2022Q3,2021-12,3.51631881689568,-5.891304365176945,-5.196566991673469,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344964,gain
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2022-02-10,0.5,2022Q4,2021-12,4.803412248806921,-4.268166863343287,-3.8282262547282704,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795732,gain
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2022-05-12,0.5,2022Q4,2022-03,-0.5572690359135279,-3.506418958063737,-3.142724796274502,food,-0.6899535791872943,-0.7806165375666868,-2.5452035343495667,0.30325098850772825,0.2299926915355274,-0.01064722683610949,0.3504524016218989,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2022-05-12,0.5,2023Q1,2022-03,0.6153670255341179,-7.920905525187456,-7.272008510629898,administered,-0.4599690527915296,-0.107417331456802,-3.021371542768739,0.5924818769108037,-4.222665816592288,-0.11646911796329189,0.06340247403194996,gain
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2022-08-11,0.5,2023Q1,2022-06,-1.7695189546866565,-1.994702215408232,-1.8990078811212836,administered,-0.1868747469821359,1.8146282987688556,-0.7620832506725469,0.768750947574147,-3.5954051936986047,-0.17110531134067342,0.23308137522967465,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2022-11-10,0.5,2023Q3,2022-09,1.7082829722257742,0.6124564410492699,0.4036758793911378,core,-0.42565986465828143,3.9266461240086508,-0.6737648916807707,0.11385079407255118,-2.7744532440892438,-0.158216645094423,0.39527360683265494,gain
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2023-02-09,0.5,2023Q3,2022-12,-4.026901726934706,-4.29980403811121,-4.228447345922852,administered,0.0474750657227316,0.38793770607906053,0.05260972176355392,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721939,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2023-02-09,0.5,2023Q4,2022-12,-3.2866975837311667,-3.2274627857178393,-3.2155296788572114,administered,0.0316500438151544,0.8730309727128432,0.374359354204392,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.26232688639196194,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2023-05-11,0.5,2023Q4,2023-03,1.0498654469193163,1.8188434849326427,1.676357858718615,food,0.15685653142796782,0.7038378867360512,0.7598958956648804,-0.16539462036844862,0.14878396987306222,0.032418118356993146,0.039960077028108915,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2023-05-11,0.5,2024Q1,2023-03,1.2600721592090807,1.676361155306727,1.6216659963873659,food,0.10457102095197855,1.0440447895242577,1.4379229423787627,-0.12193920205538233,-0.7086151785479743,0.04234764302554541,-0.17666601888982178,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2023-08-10,0.5,2024Q1,2023-06,-0.864705362640551,-0.4016836265429047,-0.4045311768772024,administered,-0.30370930849314093,0.18010103787007734,0.6337085041076933,-0.17585997905717177,-0.595170583636667,-0.00026027772750809863,-0.14334056994048536,immaterial
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2024-02-15,0.5,2024Q3,2023-12,-0.7268338587777687,-0.7854737454592831,-0.7822451331795204,administered,0.2717880584943021,0.08366893250024936,-0.056431044505159504,-0.06197790275411089,-0.754472883247146,-0.0618271542334329,-0.2029931394342226,loss
CORE_LEVELPHASE_FIXED040_R29B,cutoff,2024-02-15,0.5,2024Q4,2023-12,-0.6625681496362348,-0.8302121336390194,-0.821871335842911,administered,0.1811920389962014,0.20408570246489224,-0.17135578825927889,0.05384700629937953,-0.7746594486851969,-0.03020754933116085,-0.28477329732774764,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2022-02-10,0.5,2022Q3,2021-12,3.51631881689568,-5.891304365176945,-5.196566991673469,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344964,gain
CORE_LEVELPHASE_FIXED040_R29B,report,2022-02-10,0.5,2022Q4,2021-12,4.803412248806921,-4.268166863343287,-3.8282262547282704,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795732,gain
CORE_LEVELPHASE_FIXED040_R29B,report,2022-05-12,0.5,2023Q1,2022-04,1.4768807005333802,-7.059391850188193,-6.47453560026443,administered,-1.050814865754615,0.18557009294068616,-2.192375488186304,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.12999061671864062,gain
CORE_LEVELPHASE_FIXED040_R29B,report,2022-08-11,0.5,2023Q1,2022-07,-1.5194499596110287,-1.744633220332604,-1.6761378949226773,administered,0.06850695694892073,2.0437237158062422,-0.9857148978136413,0.5719116211314016,-3.4587465126455954,-0.21866181747198943,0.3028430391219845,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2022-11-10,0.5,2023Q2,2022-10,1.1776531568909956,0.2113608233616553,0.030662051594496503,h0,2.6169909326268606,2.5495856167735886,-0.396455959816107,0.6481812861393051,-5.244644390647905,-0.044061714829021735,-0.09893371865222439,gain
CORE_LEVELPHASE_FIXED040_R29B,report,2022-11-10,0.5,2023Q3,2022-10,2.684226446414497,1.5883999152379928,1.303772571759111,core,2.6169909326268606,3.73182094929286,-0.15103882001976654,0.42995221782241533,-5.211009474720709,-0.12393363990953425,0.010990406666984568,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2023-02-09,0.5,2023Q3,2022-12,-4.026901726934706,-4.29980403811121,-4.228447345922852,administered,0.0474750657227316,0.38793770607906053,0.05260972176355392,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721939,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2023-02-09,0.5,2023Q4,2022-12,-3.2866975837311667,-3.2274627857178393,-3.2155296788572114,administered,0.0316500438151544,0.8730309727128432,0.374359354204392,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.26232688639196194,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2023-05-11,0.5,2023Q4,2023-04,0.6713030922911312,1.4402811303044576,1.3293580607493236,h0,0.7674826193987975,0.45770495774898984,0.11536102833335764,-0.21308327010203643,0.20930974498096902,-0.04875073700316812,0.04133371739241402,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2023-05-11,0.5,2024Q1,2023-04,0.8908224643823779,1.3071114604800242,1.2648519587130393,core,0.7674826193987975,0.7678113743007957,0.7629500680996172,-0.1696278517889702,-0.6481036681940847,-0.04004472565110552,-0.17561585745201017,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2024-02-15,0.5,2024Q3,2024-01,-0.9237871629023515,-0.9824270495838658,-0.9752120765669078,h0,-0.5585983674972084,-0.15482031999182022,-0.28431766752001225,0.03567804642634361,-0.012617802108603143,0.03632620740048354,-0.036862173276091,loss
CORE_LEVELPHASE_FIXED040_R29B,report,2024-02-15,0.5,2024Q4,2024-01,-0.8177375361003465,-0.9853815201031311,-0.9732328734391424,h0,-0.5585983674972084,-0.07288396283352788,-0.40833381325646734,0.15150295547983403,-0.032806285482368164,0.06484499478963858,-0.11695839463904335,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2022-02-10,0.5,2022Q3,2021-12,3.51631881689568,-5.891304365176945,-5.196566991673469,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344964,gain
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2022-02-10,0.5,2022Q4,2021-12,4.803412248806921,-4.268166863343287,-3.8282262547282704,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795732,gain
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2022-05-12,0.5,2022Q4,2022-03,-0.5572690359135279,-3.506418958063737,-3.142724796274502,food,-0.6899535791872943,-0.7806165375666868,-2.5452035343495667,0.30325098850772825,0.2299926915355274,-0.01064722683610949,0.3504524016218989,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2022-05-12,0.5,2023Q1,2022-03,0.6153670255341179,-7.920905525187456,-7.272008510629898,administered,-0.4599690527915296,-0.107417331456802,-3.021371542768739,0.5924818769108037,-4.222665816592288,-0.11646911796329189,0.06340247403194996,gain
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2022-08-11,0.5,2023Q1,2022-06,-1.7695189546866565,-1.994702215408232,-1.8990078811212836,administered,-0.1868747469821359,1.8146282987688556,-0.7620832506725469,0.768750947574147,-3.5954051936986047,-0.17110531134067342,0.23308137522967465,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2022-11-10,0.5,2023Q3,2022-09,1.7082829722257742,0.6124564410492699,0.4036758793911378,core,-0.42565986465828143,3.9266461240086508,-0.6737648916807707,0.11385079407255118,-2.7744532440892438,-0.158216645094423,0.39527360683265494,gain
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2023-02-09,0.5,2023Q3,2022-12,-3.3835037055992627,-3.656406016775767,-3.607165773731979,administered,0.0474750657227316,1.0092192782699334,0.05260972176355392,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721944,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2023-02-09,0.5,2023Q4,2022-12,-2.3916181175898004,-2.332383319576473,-2.3578116045333246,administered,0.0316500438151544,1.7307490470367295,0.374359354204392,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.26232688639196255,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2023-05-11,0.5,2023Q4,2023-03,1.5459740812069267,2.314952119220253,2.130210948730979,core,0.15685653142796782,1.157690976748416,0.7598958956648804,-0.16539462036844862,0.14878396987306222,0.032418118356993146,0.03996007702810877,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2023-05-11,0.5,2024Q1,2023-03,1.9134873936294308,2.329776389727077,2.2515666285486193,core,0.10457102095197855,1.6739454216855105,1.4379229423787627,-0.12193920205538233,-0.7086151785479743,0.04234764302554541,-0.1766660188898217,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2023-08-10,0.5,2024Q1,2023-06,-0.695783289125238,-0.23276155302759172,-0.2381959538989858,administered,-0.30370930849314093,0.34643626084829426,0.6337085041076933,-0.17585997905717177,-0.595170583636667,-0.00026027772750809863,-0.14334056994048558,gain
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2023-11-09,0.5,2024Q3,2023-09,0.5412576204159354,0.46653164373442113,0.4439478213625962,core,0.32590766206028493,0.7609679234775859,0.12938517237303163,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186282,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2024-02-15,0.5,2024Q3,2023-12,-0.6213085224280592,-0.6799484091095735,-0.6781193096354774,administered,0.2717880584943021,0.18779475604429208,-0.056431044505159504,-0.06197790275411089,-0.754472883247146,-0.0618271542334329,-0.20299313943422229,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2024-02-15,0.5,2024Q4,2023-12,-0.5118886108258578,-0.6795325948286424,-0.6740666460893732,administered,0.1811920389962014,0.35189039221843005,-0.17135578825927889,0.05384700629937953,-0.7746594486851969,-0.03020754933116085,-0.2847732973277474,loss
CORE_LEVELPHASE_FIXED060_R29B,cutoff,2024-05-09,0.5,2024Q4,2024-03,0.541501189473113,0.1730248554703282,0.1645613574047299,fuel,0.04512442935453201,0.26319441718553355,-0.3494596423658311,0.3273555908840744,0.04290052716925064,-0.026204538916516768,-0.13834942590631286,gain
CORE_LEVELPHASE_FIXED060_R29B,report,2022-02-10,0.5,2022Q3,2021-12,3.51631881689568,-5.891304365176945,-5.196566991673469,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344964,gain
CORE_LEVELPHASE_FIXED060_R29B,report,2022-02-10,0.5,2022Q4,2021-12,4.803412248806921,-4.268166863343287,-3.8282262547282704,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795732,gain
CORE_LEVELPHASE_FIXED060_R29B,report,2022-05-12,0.5,2023Q1,2022-04,1.4768807005333802,-7.059391850188193,-6.47453560026443,administered,-1.050814865754615,0.18557009294068616,-2.192375488186304,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.12999061671864062,gain
CORE_LEVELPHASE_FIXED060_R29B,report,2022-08-11,0.5,2023Q1,2022-07,-1.5194499596110287,-1.744633220332604,-1.6761378949226773,administered,0.06850695694892073,2.0437237158062422,-0.9857148978136413,0.5719116211314016,-3.4587465126455954,-0.21866181747198943,0.3028430391219845,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2022-11-10,0.5,2023Q2,2022-10,1.1776531568909956,0.2113608233616553,0.030662051594496503,h0,2.6169909326268606,2.5495856167735886,-0.396455959816107,0.6481812861393051,-5.244644390647905,-0.044061714829021735,-0.09893371865222439,gain
CORE_LEVELPHASE_FIXED060_R29B,report,2022-11-10,0.5,2023Q3,2022-10,2.684226446414497,1.5883999152379928,1.303772571759111,core,2.6169909326268606,3.73182094929286,-0.15103882001976654,0.42995221782241533,-5.211009474720709,-0.12393363990953425,0.010990406666984568,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2023-02-09,0.5,2023Q3,2022-12,-3.3835037055992627,-3.656406016775767,-3.607165773731979,administered,0.0474750657227316,1.0092192782699334,0.05260972176355392,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721944,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2023-02-09,0.5,2023Q4,2022-12,-2.3916181175898004,-2.332383319576473,-2.3578116045333246,administered,0.0316500438151544,1.7307490470367295,0.374359354204392,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.26232688639196255,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2023-05-11,0.5,2023Q4,2023-04,1.068450979870521,1.8374290178838475,1.693851938882784,core,0.7674826193987975,0.82219883588245,0.11536102833335764,-0.21308327010203643,0.20930974498096902,-0.04875073700316812,0.04133371739241427,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2023-05-11,0.5,2024Q1,2023-04,1.4352245267298747,1.851513522827521,1.7915199852334596,core,0.7674826193987975,1.2944794008212155,0.7629500680996172,-0.1696278517889702,-0.6481036681940847,-0.04004472565110552,-0.17561585745200994,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2023-11-09,0.5,2024Q3,2023-09,0.5412576204159354,0.46653164373442113,0.4439478213625962,core,0.32590766206028493,0.7609679234775859,0.12938517237303163,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186282,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2024-02-15,0.5,2024Q3,2024-01,-0.8770482875707173,-0.9356881742522316,-0.9290279029872434,h0,-0.5585983674972084,-0.10863614641215606,-0.28431766752001225,0.03567804642634361,-0.012617802108603143,0.03632620740048354,-0.03686217327609075,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2024-02-15,0.5,2024Q4,2024-01,-0.7450660999349641,-0.9127100839377487,-0.9018687832941542,h0,-0.5585983674972084,-0.0015198726885397907,-0.40833381325646734,0.15150295547983403,-0.032806285482368164,0.06484499478963858,-0.11695839463904308,loss
CORE_LEVELPHASE_FIXED060_R29B,report,2024-05-09,0.5,2024Q4,2024-03,0.541501189473113,0.1730248554703282,0.1645613574047299,fuel,0.04512442935453201,0.26319441718553355,-0.3494596423658311,0.3273555908840744,0.04290052716925064,-0.026204538916516768,-0.13834942590631286,gain
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2022-02-10,0.5,2022Q3,2021-12,3.51631881689568,-5.891304365176945,-5.196566991673469,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344964,gain
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2022-02-10,0.5,2022Q4,2021-12,4.803412248806921,-4.268166863343287,-3.8282262547282704,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795732,gain
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2022-05-12,0.5,2022Q4,2022-03,-0.5572690359135279,-3.506418958063737,-3.142724796274502,food,-0.6899535791872943,-0.7806165375666868,-2.5452035343495667,0.30325098850772825,0.2299926915355274,-0.01064722683610949,0.3504524016218989,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2022-05-12,0.5,2023Q1,2022-03,0.6153670255341179,-7.920905525187456,-7.272008510629898,administered,-0.4599690527915296,-0.107417331456802,-3.021371542768739,0.5924818769108037,-4.222665816592288,-0.11646911796329189,0.06340247403194996,gain
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2022-08-11,0.5,2023Q1,2022-06,-1.7695189546866565,-1.994702215408232,-1.8990078811212836,administered,-0.1868747469821359,1.8146282987688556,-0.7620832506725469,0.768750947574147,-3.5954051936986047,-0.17110531134067342,0.23308137522967465,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2022-11-10,0.5,2023Q3,2022-09,1.7082829722257742,0.6124564410492699,0.4036758793911378,core,-0.42565986465828143,3.9266461240086508,-0.6737648916807707,0.11385079407255118,-2.7744532440892438,-0.158216645094423,0.39527360683265494,gain
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2023-02-09,0.5,2023Q3,2022-12,-2.73565894714488,-3.008561258321384,-2.9850073695946344,administered,0.0474750657227316,1.6313776824072777,0.05260972176355392,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.28616620447219465,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2023-02-09,0.5,2023Q4,2022-12,-1.4882356872667302,-1.4290008892534027,-1.4988773874597188,administered,0.0316500438151544,2.589683264110335,0.374359354204392,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.2623268863919627,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2023-05-11,0.5,2023Q4,2023-03,2.0445865532554173,2.8135645912687437,2.584529038938258,core,0.15685653142796782,1.6120090669556941,0.7598958956648804,-0.16539462036844862,0.14878396987306222,0.032418118356993146,0.03996007702810878,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2023-05-11,0.5,2024Q1,2023-03,2.5713465730667795,2.987635569164426,2.8821186954882068,core,0.10457102095197855,2.3044974886250977,1.4379229423787627,-0.12193920205538233,-0.7086151785479743,0.04234764302554541,-0.17666601888982147,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2023-08-10,0.5,2024Q1,2023-06,-0.5265479362187144,-0.06352620012106813,-0.0717974709732676,administered,-0.30370930849314093,0.5128347437740126,0.6337085041076933,-0.17585997905717177,-0.595170583636667,-0.00026027772750809863,-0.14334056994048575,gain
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2023-11-09,0.5,2024Q2,2023-09,0.5699179184562997,0.708453472072684,0.6798800638078575,core,0.48886149309042737,0.8846082116570922,0.34700775720382754,0.12818558330257535,-0.8272395687144075,-0.009091975868174848,-0.3324514368634826,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2023-11-09,0.5,2024Q3,2023-09,0.8362882205308058,0.7615622438492915,0.731383055151966,core,0.32590766206028493,1.0484031572669557,0.12938517237303163,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.33393179631862807,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2024-02-15,0.5,2024Q3,2023-12,-0.515660902666961,-0.5743007893484753,-0.5739688383215007,administered,0.2717880584943021,0.29194522735826917,-0.056431044505159504,-0.06197790275411089,-0.754472883247146,-0.0618271542334329,-0.20299313943422267,loss
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2024-05-09,0.5,2024Q4,2024-03,0.615504781090046,0.24702844708726124,0.23644749660047,core,0.04512442935453201,0.33508055638127376,-0.3494596423658311,0.3273555908840744,0.04290052716925064,-0.026204538916516768,-0.13834942590631294,immaterial
CORE_LEVELPHASE_FIXED080_R29B,cutoff,2024-05-09,0.5,2025Q1,2024-03,0.5297638395364186,0.15001965369646575,0.1390851043838472,core,0.030082952903021338,0.3242820584999299,-0.43201857551673256,0.2699407454025231,0.10851309813398695,-0.0424173023953689,-0.11929787264351265,gain
CORE_LEVELPHASE_FIXED080_R29B,report,2022-02-10,0.5,2022Q3,2021-12,3.51631881689568,-5.891304365176945,-5.196566991673469,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344964,gain
CORE_LEVELPHASE_FIXED080_R29B,report,2022-02-10,0.5,2022Q4,2021-12,4.803412248806921,-4.268166863343287,-3.8282262547282704,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795732,gain
CORE_LEVELPHASE_FIXED080_R29B,report,2022-05-12,0.5,2023Q1,2022-04,1.4768807005333802,-7.059391850188193,-6.47453560026443,administered,-1.050814865754615,0.18557009294068616,-2.192375488186304,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.12999061671864062,gain
CORE_LEVELPHASE_FIXED080_R29B,report,2022-08-11,0.5,2023Q1,2022-07,-1.5194499596110287,-1.744633220332604,-1.6761378949226773,administered,0.06850695694892073,2.0437237158062422,-0.9857148978136413,0.5719116211314016,-3.4587465126455954,-0.21866181747198943,0.3028430391219845,loss
CORE_LEVELPHASE_FIXED080_R29B,report,2022-11-10,0.5,2023Q2,2022-10,1.1776531568909956,0.2113608233616553,0.030662051594496503,h0,2.6169909326268606,2.5495856167735886,-0.396455959816107,0.6481812861393051,-5.244644390647905,-0.044061714829021735,-0.09893371865222439,gain
