period,a6_01,a6_02,a6_03,a6_04,a6_05,a6_06,a6_07,a6_08,a6_09,a6_10,a6_11,a6_12,a6_13,a6_14,a6_15,a6_16,a6_17,a6_18,a6_19,a6_20,a6_21,a6_22,a6_23,a6_24,a6_25,a6_26,a6_27,a6_28,a6_29,a6_30,a6_31,a6_32,a6_33,a6_34,a6_35,a6_36,a6_37,a6_38,a6_39,a6_40,a6_41,a6_42,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_50,a6_51,a6_52,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_62,a6_63,a6_64,a6_65,a6_66,a6_67,a6_68,a6_69,a6_70,a6_71,a6_72
2022-07,10.8,9.7,-7.800000000000004,-3.4000000000000004,-0.3999999999999986,7.200000000000003,-4.399999999999999,0.10000000000000142,0.10000000000000009,6.600000000000001,2.3,102.39655317,6926.0,-0.2490346108820925,1.25,0.24,6.42,8.1,-2.8,-1.2000000000000028,0.7,0.0,0.007010544486217185,3.1,-8880.0,0.013902905168991342,37.9,78.2,-3.0999999999999996,0.6000000000000014,-2.5999999999999996,24.5,-4.5,1.5,4.3,-1.0,-6.300000000000001,-4.5,3.8000000000000007,1.8999999999999995,-1.3999999999999986,-2.2,39.7,26.8,0.0031446566794715025,-0.015588780214450537,-0.004834820054583133,0.03779219923840227,0.0,0.01488861249375062,-0.06720874969344992,-0.03459144476961912,4.1070171757374645,7.26,7.0,-0.005313652345794395,0.0020126893690015635,0.02730161431433764,0.003981225133893318,97.74,0.31635747858430996,0.03926403017856295,0.005070083085439769,-1.798985977378952,31.127954545454543,66.84136363636364,2.8999999999999986,-1.1000000000000014,2.492763687866703,6.678915947233751,55.1,40.3
2022-08,-2.0,-0.3,-4.199999999999996,0.20000000000000107,0.0,-9.600000000000001,2.1999999999999957,-2.6000000000000014,0.19999999999999973,-2.5,2.4,102.39655317,6926.0,-0.4684765216236168,1.25,0.24,4.09,4.5,-1.5,-4.099999999999998,-4.4,-0.5,0.004646540055995629,3.1,-5092.0,0.026641930946421394,41.9,77.4,0.7000000000000002,-4.100000000000001,-2.0999999999999996,21.9,-4.600000000000001,-1.3000000000000007,-2.5999999999999996,-0.8000000000000007,0.8000000000000003,0.20000000000000018,0.8000000000000007,-2.0,8.2,-4.9,37.35,25.2,-0.0015710922320408827,0.0039200363800731,-0.008925008533630319,0.03250700816260377,0.0,0.016857117066422955,-0.04186420409869873,-0.02122363645162656,4.721319567326138,7.25,7.0,-0.0024411205106371625,0.0013104444281291094,0.030802191208913143,0.004036217861528968,90.57,-0.14797820951518315,-0.06448237223065512,0.004664675981726596,-0.6892051552472722,41.2765,70.70818181818181,0.3999999999999986,-24.299999999999997,2.757142857142857,6.678571428571429,51.7,36.2
2022-09,4.6,-2.7,6.799999999999997,1.5,-4.300000000000001,1.1000000000000014,-2.1000000000000014,0.0,-0.5,-0.20000000000000284,2.3,103.15935383,7426.0,-0.7765960929517075,1.25,0.24,4.09,3.4,-4.1,0.09999999999999787,-0.6000000000000001,0.2999999999999998,0.0218349286031998,3.1,18520.0,0.02566774674857783,38.1,78.3,-8.1,1.3000000000000007,0.7999999999999989,25.0,3.5,8.0,2.0,2.5,-1.1,-0.9999999999999991,-3.1999999999999993,-0.5999999999999996,7.600000000000001,-1.1999999999999993,34.18,25.8,0.012500162764231604,0.020906684819314236,-0.000815328214754274,0.0650687330308175,0.0,0.028587456851912663,-0.06613980250454488,-0.01816397062767111,5.517629275737765,7.31,7.0,-0.002447094165369812,0.006006024060211779,-0.012609977082925994,0.0036363450912393347,93.59,-0.4068474520291989,-0.009153677013554962,-0.027929396281942687,0.5527143746316234,54.69533333333334,78.97238095238097,-4.0,25.5,2.6733333333333333,6.153333333333332,56.1,39.7
2022-10,-1.2,-3.7,-4.399999999999999,1.4000000000000004,-0.8999999999999986,-3.3000000000000007,7.700000000000003,-12.600000000000001,4.9,5.100000000000001,2.1,99.97884569,7179.0,-1.012232904749448,1.21,0.15,4.09,3.6,0.7,0.0,1.1,0.6000000000000001,0.01127528723796356,3.1,-13429.0,-0.020202707317519525,30.8,79.5,-0.3000000000000007,-2.5,1.0,23.2,-1.5,-5.0,8.2,-4.5,-3.5,2.299999999999999,2.3999999999999986,0.7999999999999998,-0.3999999999999986,1.4000000000000004,26.17,24.2,0.005420067469339429,0.02197890671877545,0.012966145997267198,-0.027908788117076533,0.0,0.02955880224154439,-0.02737119679613198,-0.001000500333583454,5.112413284937542,7.25,7.0,0.007233304593519563,-0.022023263435498208,0.007185560117701328,0.0031772264556408913,90.85,-0.12515895114521935,0.059336241832999015,-0.005189730130267023,-0.26605958177079003,51.251863636363645,71.59045454545455,-2.3999999999999986,1.3999999999999986,2.4941438252617383,7.257215951922228,61.2,32.7
2022-11,-8.9,10.0,2.299999999999997,-5.0,2.0,2.0,3.8999999999999986,0.20000000000000284,0.20000000000000018,4.600000000000001,2.9,102.76183559,6974.0,-0.9493783099953276,1.21,0.15,5.69,3.2,3.6999999999999997,6.800000000000001,-1.0,-0.30000000000000027,-0.00010678626738691577,3.1,630.0,-0.022245608947319667,24.2,79.7,4.300000000000001,2.3999999999999986,-4.0,23.1,6.100000000000001,-0.09999999999999787,-3.0,-2.6999999999999993,1.7999999999999998,-3.5,-1.0,3.1,-6.0,-4.1,29.59,21.3,-0.010869672236903938,0.005233656806108655,-0.011336153786336567,-0.0082097082512389,0.0,0.022739486969489353,0.03149866705937099,0.023716526617316103,4.710732332077027,7.26,7.0,0.004045858519543977,0.021328758676268933,-0.004256792612668647,0.0038216655351916984,81.34,-0.028625011893302243,0.04766778717140863,-0.0053154963229840035,-1.5437453141162973,85.6953043478261,69.32478260869566,0.0,0.6000000000000014,2.7293101434226057,6.950086338946699,58.2,27.2
2022-12,-7.7,19.4,0.8000000000000043,-1.6000000000000014,8.199999999999996,-4.100000000000001,-12.899999999999999,-2.200000000000003,-5.8,8.299999999999999,2.3,102.76183559,6974.0,-0.565603678539636,1.14,0.07,5.69,4.2,2.200000000000001,1.200000000000001,1.1,-0.19999999999999973,-0.012465237698642717,3.1,19425.0,-0.018163970627671083,18.7,79.0,4.1,5.699999999999999,-0.7999999999999989,24.7,-6.5,8.0,-7.2,7.699999999999999,-8.1,-4.799999999999999,4.0,5.1,-3.200000000000003,2.1999999999999993,27.88,20.2,-0.010200166899563712,-0.008236662065878697,-0.018907262782332346,0.01884477877447388,0.0,0.03149866705937088,0.021761491781512765,0.021761491781512654,4.468307174093073,7.21,7.0,-0.004406283825301394,0.009335360388922354,-0.035370349054408834,0.002300261975417328,84.0,-0.597483746312105,0.04960444909780737,0.014209656503507695,-0.3478597739932612,48.83038095238095,75.88047619047617,-5.600000000000001,-11.299999999999997,2.588339164264576,4.844167190370386,59.7,18.3
2023-01,-7.5,1.9,5.399999999999999,8.3,0.20000000000000284,-0.8000000000000007,-0.8999999999999986,-1.8999999999999986,0.8,5.0,2.5,102.75033364,6702.0,0.0698669978224979,1.14,0.07,5.69,1.9,0.6999999999999993,0.9000000000000004,-2.4000000000000004,1.5999999999999999,0.005392011338371638,3.1,19425.0,-0.008032171697264306,18.7,79.7,-3.5,-5.099999999999998,0.5,27.6,-7.300000000000001,-4.800000000000001,8.2,-2.0,-3.700000000000001,-1.700000000000001,-0.8999999999999986,0.6000000000000001,-5.100000000000001,5.199999999999999,25.51,19.1,0.05672018253445632,0.31968332345871087,0.015644617147516193,0.16008909745589062,0.15048095093829605,0.018821754240587962,0.018821754240587962,0.0168571170664229,4.612445625045778,7.2,7.0,0.024657442189776724,0.069778361182669,0.014359890129362896,0.001168880942296724,83.54,-0.19398466909399215,-0.03138438787519959,0.024319937502947475,0.09558991227177938,55.2639,80.9825,-8.7,-0.6000000000000014,2.678506005923836,3.801970840073033,60.3,19.6
2023-02,5.3,20.4,-3.799999999999997,-6.5,2.700000000000003,-0.8999999999999986,-1.7000000000000028,-0.3999999999999986,0.20000000000000018,-6.1,2.5,100.81641098,6001.0,0.467940246022612,1.14,0.07,8.16,-0.4,2.0999999999999996,-0.20000000000000107,-0.6999999999999993,-0.09999999999999987,0.009526430086461701,3.0,6134.0,-0.02020270731751944,19.7,79.7,6.8999999999999995,-3.9000000000000004,-1.0,22.8,-6.5,2.3999999999999986,1.5,3.1000000000000014,-0.7999999999999989,-0.40000000000000036,-2.400000000000002,-1.8,-3.1999999999999993,-5.800000000000001,22.2,16.0,-0.0037327404296840783,0.010323373397859825,0.0016326534238855217,-0.021437048130604985,0.0,0.0009995003330834917,-0.012072581234269353,-0.0070246149369643796,4.6664316498532505,7.18,7.0,0.013276463680404582,0.011091276675624151,-0.0054805826030879246,0.0020836826356998017,79.21,-0.17883250498929915,-0.04523119798730679,-0.027438544455020697,-0.21861593039406957,70.50739130434782,89.7613043478261,-7.099999999999998,-2.0,2.555459071301628,3.7486333949577872,62.0,13.8
2023-03,8.2,14.6,-3.1000000000000014,-7.1,-4.0,5.399999999999999,-0.10000000000000142,-1.9000000000000021,-0.20000000000000018,4.5,2.6,100.81641098,6001.0,0.4230164433361758,1.14,0.07,8.16,-1.4,-0.1999999999999993,2.700000000000001,-1.0,1.4,0.00996404258096728,3.0,3637.0,-0.015113637810048222,16.4,79.4,-2.5999999999999996,1.4000000000000004,-9.8,19.9,4.800000000000001,-1.3000000000000007,-5.300000000000001,-1.8000000000000007,-0.7000000000000011,0.6000000000000014,-0.1999999999999993,-0.2,5.900000000000002,2.200000000000001,11.58,10.1,-0.009770840604989672,0.017680610584782208,-0.004086642385452421,-0.034163101922843,0.0,-0.018163970627671167,-0.047091607533850444,-0.03252319170556012,4.646403153559368,7.18,7.0,-0.0013892508963584405,0.0028526168314000344,0.007255001957222618,0.0036951100383113555,83.37,-0.0453228849218128,0.00262686718218319,0.025917920706393538,-0.09641887885920042,77.99447619047619,93.05285714285716,-3.6000000000000014,-1.8999999999999986,2.649411764705883,3.5158823529411767,60.4,3.8
2023-04,-9.8,2.0,-1.1000000000000014,2.3000000000000003,1.1999999999999957,-1.0,-0.7999999999999972,-0.1999999999999993,-0.8,-3.1000000000000014,2.7,100.39933198,6392.0,0.0081204603219197,1.07,0.0,8.16,-5.4,-3.8000000000000007,-6.100000000000001,-1.2000000000000002,-1.1,0.005574560846811849,3.0,-10729.0,-0.009040744652149102,13.8,78.4,-5.8,-0.40000000000000036,4.800000000000001,20.2,-3.6000000000000014,-0.09999999999999787,0.5999999999999996,0.3000000000000007,1.3000000000000007,0.29999999999999893,5.800000000000001,3.4000000000000004,-5.400000000000002,1.700000000000001,0.07,6.4,-0.011393970587053381,-0.0015944728331573899,-0.00822373055761183,-0.024972920931380038,0.0,-0.026343975339601977,-0.040821994520255145,-0.033556783528842615,4.499982151787169,7.17,7.0,0.008134347379054496,0.007567433243569788,0.016640493976249005,0.014346015588401428,75.69,-0.28236452214366725,-0.05704618826642793,-0.044538231109310544,-0.5566412418705762,78.68827272727272,94.15318181818184,-7.699999999999999,-1.7000000000000028,2.5000000000000004,3.2333333333333334,54.5,7.2
2023-05,-14.4,-3.4,1.1000000000000014,-1.7000000000000002,-1.0,-0.5999999999999979,-2.8999999999999986,-3.3000000000000007,0.5000000000000002,-0.1999999999999993,2.5,101.20600574,7077.0,-0.13925530692075,1.07,0.0,10.23,-8.7,-1.0,1.4000000000000021,-5.3999999999999995,-0.19999999999999996,-0.0013644714790803647,3.0,1672.0,-0.029428810690812143,7.9,76.0,-6.1,3.9000000000000004,1.5999999999999996,21.3,6.900000000000002,0.3999999999999986,3.0,-2.200000000000001,1.5,1.3000000000000007,-0.3000000000000007,-2.9000000000000004,0.10000000000000142,-0.3000000000000007,-10.17,3.6,-0.008438868645864517,0.003716489544554946,-0.007459628457939793,-0.012724289664373778,0.0,-0.03355678352884256,-0.07257069283483542,-0.05340077672711535,4.347581720190916,7.13,7.0,-0.005271129076633407,-0.004801835494906648,0.003810026329306382,0.0038413646475117247,74.98,0.026760107863678773,-0.011044225238503458,0.02794710491489205,-0.03438316127344865,88.93686363636363,98.94136363636365,-7.000000000000001,-2.3999999999999986,2.454050708067561,3.095500066545308,48.5,9.7
2023-06,-0.3,-2.0,-1.0,3.9000000000000004,3.3999999999999986,0.3999999999999986,0.6999999999999957,0.6000000000000014,-0.5000000000000002,4.4,2.6,101.20600574,7077.0,-0.2056960888449495,1.07,0.0,10.23,-13.6,-0.39999999999999947,-0.7000000000000028,-2.700000000000001,-1.4000000000000001,0.0039832337780714155,3.0,8077.0,-0.007024614936964463,6.7,74.6,2.299999999999999,-0.9000000000000004,6.9,22.0,4.299999999999997,-5.0,-4.299999999999999,0.8000000000000007,-2.200000000000001,-3.299999999999999,4.900000000000002,1.4,-3.5,1.3000000000000007,-13.8,1.9,-0.003086422203189443,-0.0005300821751470508,-0.0024989600676388335,-0.005252419428609656,0.0,-0.026343975339601866,0.006975613736425412,-0.009040744652149046,4.148892205872787,7.1,7.0,-0.00582180034216595,-0.0037947709385033335,0.014298174333555735,0.0035677338001036674,80.16,-0.10115730633901165,0.0025497209121789766,-0.002226633380379539,0.15973551069578207,136.05852380952385,89.50285714285715,0.20000000000000018,-0.5,2.5010504378730745,3.055123297348288,47.9,9.4
2023-07,-12.3,-1.1,3.299999999999997,9.999999999999998,-3.0999999999999943,0.10000000000000142,-2.3999999999999986,-1.3000000000000007,0.0,1.5999999999999996,2.7,99.64635861,6293.0,-0.144499429563998,1.0,-0.04,10.23,-15.8,-3.3000000000000003,-2.5,-1.5999999999999996,0.10000000000000009,0.004800677138894649,3.0,-24186.0,-0.0010005003335834817,10.8,74.0,4.4,1.299999999999999,-6.300000000000001,26.8,-0.5999999999999979,2.1000000000000014,4.6,-3.8000000000000007,4.9,3.1999999999999993,0.5,11.3,-2.400000000000002,-4.600000000000001,-14.34,1.4,-0.001546790718299107,-0.014419475471958876,-0.0033416906619025966,0.0058343222672583295,0.0,-0.028399474521698054,-0.05129329438755059,-0.0408219945202552,4.261232622042117,7.1,7.0,-0.004279295644337822,-0.0034117540135856217,0.016874723800768265,0.0023513018607044245,85.1,0.17277852896178514,-0.0170790668291394,-0.05949858419919529,0.8753316257495267,209.9367826086957,89.92999999999999,1.9000000000000004,2.6999999999999957,2.386571558079074,2.6966451474122146,45.8,6.9
2023-08,0.2,-11.7,-2.799999999999997,3.400000000000002,-2.5,-1.1000000000000014,0.20000000000000284,8.399999999999999,-0.09999999999999987,-2.1999999999999993,2.5,99.64635861,6293.0,-0.2804867059346332,1.0,-0.04,8.83,-13.8,-0.2999999999999998,0.3000000000000007,-1.1000000000000014,2.2,0.0036373124019339897,3.1,-24186.0,0.0009995003330835056,13.8,74.7,-6.6,-2.299999999999999,6.300000000000001,26.3,0.6999999999999993,0.5,3.3000000000000007,-0.9000000000000004,-1.9000000000000004,-0.8000000000000007,-0.7000000000000028,-9.4,0.3000000000000007,1.9000000000000004,-16.44,1.7,0.001546790718299107,-0.0037725725153192613,0.004175371410480189,-0.00408044868116253,0.0,-0.026343975339601866,-0.06507199674371478,-0.04604393850140687,4.494145252607346,7.1,7.0,-0.007731544400159329,-0.005099612645328655,0.006541378146492249,0.0036022666763830813,92.59,0.052156878558570874,0.00323269176588159,-0.00909285041523411,0.45918801200405435,190.86527272727272,83.22136363636365,-3.5000000000000004,4.100000000000001,2.3858311906649674,2.6502239983604508,44.1,11.3
2023-09,-8.4,9.2,-0.7000000000000028,-0.40000000000000213,-1.1000000000000014,0.9000000000000021,8.299999999999997,-7.199999999999999,-0.10000000000000009,2.3999999999999995,2.7,100.15639619,6783.0,-0.330256696455234,0.94,-0.06,8.83,-15.0,2.1,-2.0,0.10000000000000142,0.7,0.0014512286158474552,3.1,16566.0,0.012916225266546275,13.2,73.7,8.7,-5.800000000000001,-12.2,24.0,1.5,7.399999999999999,-0.8000000000000007,1.1000000000000014,2.500000000000001,0.5999999999999996,0.6000000000000014,2.3000000000000003,-0.09999999999999787,0.8000000000000007,-13.4,0.8,0.003086422203189443,0.0037725725153192613,0.004158010148663571,-0.0035108286500626917,0.0,-0.006018072325562895,0.0401817896328317,0.016857117066423122,4.719649253817472,7.01,7.0,-0.008414203134488929,-0.016511993691775473,0.006544271568866833,0.0024452727825909903,88.7,0.24394667894397326,-0.021531464018393898,-0.00676980141090322,0.03800875575963403,153.7097619047619,85.54809523809524,3.0,-9.199999999999996,2.346942301776078,2.809385807242581,39.7,11.8
2023-10,-1.3,12.7,0.5,-15.299999999999999,3.799999999999997,2.1999999999999993,-8.0,-0.29999999999999893,0.30000000000000004,-5.8,2.9,98.35740949,6111.0,-0.3020621325029962,0.94,-0.06,8.83,-15.5,0.5999999999999996,2.6999999999999993,0.3000000000000007,0.0,-0.0014512286158474552,3.1,4708.0,0.01980262729617978,10.9,70.0,-0.5,12.200000000000001,5.199999999999999,23.1,-4.800000000000001,-2.0,-2.6999999999999993,1.3999999999999986,6.8,4.800000000000001,-4.699999999999999,2.0,-2.0,-3.200000000000001,-9.71,0.2,-0.0007707129475917895,0.0064343385526459684,0.0,-0.003523198007316708,0.0,-0.010050335853501513,0.06485097231961634,0.04114194333117521,4.423801182200116,7.06,7.0,-0.008126858749454513,-0.013573389092599975,0.016970949773845945,0.004171884463502806,82.03,-0.028455338883043524,0.010627929204290787,0.027317062192621755,-0.42327069561608566,126.64445454545456,80.00136363636365,1.8000000000000003,3.799999999999997,2.320964221702869,2.8331505698505577,38.6,17.8
2023-11,-3.1,11.6,1.6000000000000014,11.700000000000001,3.3000000000000043,-1.3000000000000007,13.5,-0.3000000000000007,-0.5,-4.500000000000002,2.6,100.1200104,6161.0,-0.3744716508157817,0.94,-0.06,8.69,-14.3,2.5,-0.1999999999999993,0.5999999999999979,-0.3,-0.00676557355574392,3.2,12987.0,0.007968169649176848,12.0,68.0,2.3000000000000007,0.0,4.1,27.5,3.400000000000002,-2.8000000000000007,1.6999999999999993,1.700000000000001,-3.7,-3.0,-6.300000000000001,-4.5,4.0,1.3000000000000007,-16.16,0.9,-0.0038624999738967603,0.0021356121304210163,-0.005826067249360634,0.0023501773449536856,0.0,0.009950330853168043,-0.07904320734045289,-0.050241216436746894,3.972312976652447,6.77,6.75,0.0019707970187887724,0.0038618017674902916,-0.012599211928982612,0.0032508560638913053,77.32,-0.2376807358080999,0.0037777677964596634,-0.0022396425935049535,-0.6083390408688989,117.06795454545455,77.26181818181819,7.2,-4.399999999999999,2.3469284406569533,2.8948657369134443,40.0,19.7
2023-12,1.3,3.4,1.5,-6.300000000000001,-11.900000000000002,0.3999999999999986,8.100000000000001,9.000000000000002,1.0999999999999999,5.100000000000001,2.8,102.70335047,6196.0,-0.2080588080237007,0.94,-0.06,8.69,-16.3,-1.3999999999999995,-6.300000000000001,-1.1999999999999993,-0.19999999999999996,0.0019823680131620947,3.2,-26197.0,-0.0120725812342692,13.5,67.2,-4.300000000000001,-0.5,-13.000000000000002,25.8,-6.0,-7.799999999999997,0.40000000000000036,-1.9000000000000004,8.6,5.0,6.5,2.6999999999999997,-3.1000000000000014,1.9000000000000004,-19.0,1.4,-0.004654779544982723,-0.0032051309489480317,-0.007540881984612113,0.002929975726329914,0.0,0.004987541511038973,-0.02737119679613198,-0.012072581234269297,3.880892895053517,6.55,6.75,-0.006464378768987089,-0.005839552721178087,0.008074409413469041,0.0016357922525713775,79.15,-0.18724627552637818,-0.00039014240692569757,-0.017892508178102062,0.06194876928712256,67.4355909090909,78.48090909090908,0.09999999999999964,-3.200000000000003,2.26393639169507,2.491974612413918,39.7,13.6
2024-01,-3.4,-2.0,-0.7999999999999972,6.0,-3.400000000000002,1.1000000000000014,-0.7000000000000028,-0.10000000000000142,0.0,5.2,3.0,102.70335047,6196.0,-0.2080588080237007,0.9,-0.06,8.69,-18.3,-1.9000000000000004,0.40000000000000213,-0.09999999999999787,-0.9000000000000001,-0.0014603110971034283,3.2,-26197.0,-0.0120725812342692,16.9,66.4,-3.6999999999999993,-4.9,0.40000000000000213,25.9,4.5,-6.400000000000002,-7.2,-6.9,-3.9,-1.5999999999999996,3.3000000000000007,2.4000000000000004,1.8000000000000007,2.299999999999999,-19.8,-1.9,0.02381979694571701,-0.033735516863334425,0.005033567674828987,0.09163301932849688,0.08830411402967187,0.017839918128331023,-0.008032171697264223,0.006975613736425301,3.7595547903987336,5.98,6.25,-0.0046043506613244745,-8.249123535275515e-05,0.009035863731265081,0.0023372730973036937,81.72,-0.1493204388690086,-0.007572826371625929,0.023887547217610106,0.5797383718718576,59.05145,77.5915,-0.40000000000000036,-0.1999999999999993,2.25256730249681,2.3726466806988147,35.0,8.2
2024-02,-2.5,0.5,2.5,1.0,2.3000000000000007,0.8000000000000007,-1.5,-0.6000000000000014,0.10000000000000009,5.3,2.7,100.37137866,5562.0,0.4430324093739937,0.9,-0.06,6.86,-16.9,-0.6000000000000001,5.199999999999999,-1.1000000000000014,1.2000000000000002,0.006450964000661585,3.2,27875.0,0.0029955089797984447,13.7,63.1,3.5999999999999996,-3.0,-0.3000000000000007,26.0,-5.900000000000002,12.2,-2.1000000000000005,5.5,-2.0,-0.8000000000000007,-1.3000000000000007,3.4000000000000004,-1.3000000000000007,0.40000000000000036,-18.69,-1.0,0.0053010347536721625,0.019726667077595295,0.00833338155914376,-0.0069649357368408715,0.0,0.0009995003330833807,0.00895974137147193,0.006975613736425357,3.823762729568484,5.61,5.75,-0.019462444462723383,-0.02210357305316002,0.007186822139866322,0.0028018248770163012,84.67,0.04145671367834591,0.0365454976668671,0.02925090002216635,0.2596332656056637,51.33739130434783,74.70521739130434,-0.6999999999999993,-0.3000000000000007,2.199646896802544,2.098125930182532,29.9,6.7
2024-03,-3.9,-2.3,-1.9000000000000057,-8.0,1.1000000000000014,-2.5,-1.3999999999999986,3.400000000000002,-0.10000000000000009,-1.6,2.9,100.43516996,6011.0,0.8377038316764203,0.88,-0.04,6.86,-18.3,3.0000000000000004,2.5,2.0,0.6000000000000001,0.006409615658318657,3.3,4453.0,0.012916225266546316,12.8,59.5,-0.40000000000000036,7.200000000000001,6.100000000000001,25.1,10.2,-3.1999999999999993,9.6,-1.299999999999999,-5.3,-3.5999999999999996,4.199999999999999,3.5999999999999996,-1.8000000000000007,0.40000000000000036,-13.24,0.0,0.0,0.0005424464467154166,0.004140792666031956,-0.01571422203273709,0.0,0.009950330853168099,0.05543470688810059,0.03149866705937099,4.20470033894857,5.52,5.75,0.003040216077940805,-8.434192220274639e-05,0.007834412336112706,0.004273050781538501,89.0,0.07573825962648328,0.0984756104683635,0.05530922602535071,0.4613136059731131,55.807550000000006,77.6415,-2.9000000000000004,-0.29999999999999716,2.188235294117647,2.247058823529412,24.8,0.4
2024-04,4.6,-10.2,-0.19999999999999574,2.8000000000000007,0.1999999999999993,1.5999999999999979,-2.6999999999999957,-3.1000000000000014,0.0,1.0,2.7,100.77366796,6597.0,1.0564812599557007,0.88,-0.04,6.86,-17.8,1.9000000000000004,1.1000000000000014,-0.8999999999999986,-0.4,0.00595912582320679,3.4,-9344.0,0.003992021269537377,13.9,58.0,-1.5,0.7999999999999972,1.8999999999999986,26.2,-10.399999999999999,3.5,-5.399999999999999,3.0,-1.2999999999999998,0.09999999999999964,1.6000000000000014,-0.9000000000000004,2.8000000000000007,0.5,-13.42,1.4,0.002263297835254363,0.007025157236166812,0.0033003330286565102,-0.0010928962836445066,0.0,0.009950330853168043,-0.07796154146971179,-0.0356271776431511,4.156338874297369,5.11,5.25,0.0007356322170828378,0.004628274345033212,0.0040152038927434575,0.00500481888640536,83.0,0.09851359952186245,0.0605370528979563,-0.00897705673270277,-0.1592267796976503,51.36282608695651,72.5408695652174,4.699999999999999,3.3999999999999986,2.1575602180234625,2.174317315269544,22.3,5.4
2024-05,-3.8,1.9,-0.20000000000000284,2.5999999999999996,-7.399999999999999,-0.09999999999999787,0.29999999999999716,-7.199999999999999,4.199999999999999,-0.2999999999999998,2.9,100.77366796,6597.0,0.8870272238032978,0.88,-0.04,5.48,-17.0,-0.8000000000000007,-4.0,1.0999999999999979,-1.8,0.002148888010336414,3.4,-9344.0,0.003992021269537391,14.8,55.8,4.4,4.600000000000001,-3.8999999999999986,28.6,4.100000000000001,-2.1999999999999993,0.09999999999999964,-4.4,0.1999999999999993,-0.5,4.799999999999999,-4.199999999999999,3.8000000000000007,2.4000000000000004,-10.05,1.0,-0.012130550568508092,-0.002156335067346582,-0.009102255644764412,-0.02155374955606515,0.0,-0.0030045090202988067,-0.03666398437159135,-0.015113637810048208,4.211186823181153,4.71,4.75,0.01224206774386083,0.01764213186568231,-0.004885147401283874,0.005482365272886369,83.0,0.07543970760157537,-0.04903809315521723,0.001783117172748483,-0.49859152167260934,49.11431818181818,72.5409090909091,-4.1,-0.10000000000000142,2.1538760074971464,2.1798812847246025,22.8,12.0
2024-06,-9.4,-0.3,-0.19999999999999574,0.1999999999999993,6.299999999999997,2.0,-12.700000000000003,7.399999999999999,-4.199999999999999,-0.6000000000000001,2.6,99.75497865,6612.0,0.704417430541177,0.88,-0.01,5.48,-18.9,0.2999999999999998,-3.8000000000000007,0.5,0.8,0.0020422758042970557,3.4,18826.0,-0.014098924379501582,12.9,54.1,-1.6999999999999993,-1.6999999999999993,-1.1000000000000014,28.0,-2.700000000000003,7.399999999999999,-3.9000000000000004,5.199999999999999,5.0,3.4000000000000004,-4.299999999999999,0.9000000000000004,-5.100000000000001,-6.9,-7.51,1.0,-0.00305577013947822,-0.0010799137118615576,-0.0033305609471652176,-0.005602255548669888,0.0,0.004987541511038973,0.04305948946044713,0.018821754240587796,3.953085813536212,4.52,4.75,-0.0024546582623781177,-0.0028085265445909613,0.00375632169055784,0.005211235120611946,83.88,-0.05695489292747258,-0.043022360876459054,-0.05859901417354063,0.11955085571031532,51.31652380952381,76.87095238095239,1.200000000000001,-2.799999999999997,2.0846629222074866,2.110374884931264,23.7,16.9
2024-07,-3.6,6.8,-1.9000000000000057,-5.4,12.5,-0.9000000000000021,8.700000000000003,-0.1999999999999993,0.0,0.2999999999999998,2.6,99.75497865,6612.0,0.3480110655365968,0.88,-0.01,5.48,-20.2,-2.5,1.8999999999999986,0.40000000000000213,1.2,0.004986018978701878,3.4,-36947.0,0.0009995003330834223,12.9,52.0,1.5999999999999996,-15.8,5.300000000000001,20.3,8.0,-1.8999999999999986,-1.7000000000000002,4.1,-3.5000000000000004,-1.3000000000000007,-0.10000000000000142,-0.5,1.4000000000000021,3.9000000000000004,-3.68,1.7,0.005341485420334635,0.0010799137118615576,0.006650066070017502,0.003924871873297597,0.0,-0.007024614936964435,0.006975613736425301,0.0,3.781961904761576,4.36,4.5,-0.016705298990059347,-0.020896781790356478,0.014024218336539107,0.005378807759303328,78.88,0.1637478966664596,-0.027192188668272443,-0.02425276103938856,-0.26353250254712,52.69052173913044,81.58739130434783,2.3999999999999986,-0.10000000000000142,2.15162609319596,2.108131835768416,20.2,20.8
